gradient_norm,neuronal_activation,accuracy,asr
4.44999809483116,-0.018364910036325455,0.81,0.96
2.6624454073494763,-0.018290391191840172,0.815,0.975
3.2168030852558562,-0.018334900960326195,0.795,0.975
4.290289910944867,-0.017826491966843605,0.8,0.98
5.896358934760173,-0.017708290368318558,0.815,0.98
6.733568073085481,-0.017571138218045235,0.83,0.975
2.969263645081438,-0.01807810366153717,0.85,0.965
4.084342995070492,-0.01837332919239998,0.855,0.965
3.8365578203173594,-0.017885014414787292,0.86,0.965
2.92729273377893,-0.017782293260097504,0.865,0.965
2.922637543792594,-0.017715130001306534,0.865,0.965
2.9357476322298224,-0.017802616581320763,0.865,0.965
3.047243648281771,-0.017762035131454468,0.86,0.965
3.241872933099645,-0.017785370349884033,0.855,0.965
3.4331931096883226,-0.01701606996357441,0.865,0.98
4.396460872294251,-0.017253674566745758,0.85,0.985
3.8207324345073492,-0.01687326282262802,0.86,0.995
2.356923363160019,-0.01690077595412731,0.85,0.995
6.107084637330639,-0.016935376450419426,0.855,0.995
5.967545625493246,-0.016837552189826965,0.87,0.995
7.19956943313467,-0.016689687967300415,0.865,0.98
4.04688482555481,-0.01700226403772831,0.865,0.98
4.317018354388983,-0.017016485333442688,0.865,0.98
3.405430022422368,-0.017048221081495285,0.87,0.98
4.180524792008806,-0.017274335026741028,0.87,0.98
3.5055775040845227,-0.01707380637526512,0.87,0.98
2.870714096187224,-0.016955655068159103,0.87,0.985
2.2585609519885494,-0.017128486186265945,0.875,0.985
3.0592714460976413,-0.016807306557893753,0.88,0.995
3.1090201237750366,-0.01714743673801422,0.865,0.995
4.100897423088199,-0.01696033589541912,0.86,0.995
2.7523256892399006,-0.016676314175128937,0.855,0.995
3.3337628686408074,-0.017079491168260574,0.86,0.995
2.307321694773632,-0.01707359217107296,0.87,0.995
3.3258308674617925,-0.01721162348985672,0.875,0.99
2.6053340373730363,-0.017393693327903748,0.885,0.985
2.7650664883318465,-0.017458487302064896,0.875,0.98
2.267697224634729,-0.017437215894460678,0.88,0.975
4.6417425608350475,-0.017559772357344627,0.885,0.975
3.1701882515519233,-0.01762017235159874,0.88,0.975
2.3901602173099907,-0.017622370272874832,0.875,0.975
2.658195202628997,-0.017439795657992363,0.885,0.98
2.1430337321165265,-0.017501525580883026,0.875,0.99
2.412458534368533,-0.017418690025806427,0.865,0.99
2.5558916379610395,-0.017520423978567123,0.865,0.995
2.487721664084882,-0.017078349366784096,0.855,0.995
3.0514540222664484,-0.017515309154987335,0.855,0.995
3.6770694960553594,-0.017354248091578484,0.855,0.995
2.587676076884373,-0.01720110885798931,0.875,0.99
2.410350308049478,-0.01767713949084282,0.88,0.985
2.5441227903779557,-0.01774902455508709,0.89,0.98
2.815712593843525,-0.017286069691181183,0.89,0.98
2.466434658791743,-0.017629681155085564,0.88,0.975
2.9412145814826713,-0.017577320337295532,0.88,0.975
3.0941905440798156,-0.017471205443143845,0.88,0.975
3.4152174091843914,-0.017784111201763153,0.885,0.975
3.5303151213347896,-0.017603186890482903,0.885,0.975
2.197552781080026,-0.01768580637872219,0.885,0.975
2.434603548355683,-0.017770521342754364,0.88,0.975
2.1194735689430977,-0.017680684104561806,0.88,0.98
2.36757110238606,-0.01747659593820572,0.88,0.98
2.3482282982137264,-0.01774304360151291,0.88,0.98
3.5405347913402863,-0.017811689525842667,0.88,0.98
3.947457734791586,-0.017640842124819756,0.88,0.985
3.061658901430939,-0.01793018728494644,0.88,0.995
2.638783587494408,-0.01808078959584236,0.885,0.995
3.2350118330351467,-0.018068602308630943,0.885,0.995
3.1504171032195667,-0.01807829737663269,0.885,0.995
2.0211718167061887,-0.018056664615869522,0.88,0.995
3.4956868760614466,-0.018216434866189957,0.89,0.995
3.3399207160057314,-0.018222637474536896,0.89,0.985
3.3396186871981954,-0.018180392682552338,0.9,0.995
2.9281353556406993,-0.018265333026647568,0.895,1.0
3.9903003028533583,-0.018126677721738815,0.89,1.0
5.858214757464197,-0.01805748976767063,0.89,1.0
1.8723829859876642,-0.017856981605291367,0.885,1.0
1.9011441655567192,-0.017888067290186882,0.88,1.0
2.6908615977619323,-0.01787957362830639,0.87,1.0
5.647300510673793,-0.017703255638480186,0.87,1.0
3.658666247372372,-0.017771661281585693,0.88,1.0
2.5338626007873013,-0.017831292003393173,0.89,1.0
2.978248284464712,-0.017677724361419678,0.885,1.0
2.8258307438335954,-0.01780596561729908,0.89,1.0
4.142635616352392,-0.017829708755016327,0.875,1.0
2.718289203274145,-0.017725521698594093,0.885,1.0
3.1729789949330227,-0.01790597289800644,0.88,1.0
2.961318829978882,-0.017405111342668533,0.88,1.0
5.024679163924312,-0.017361054196953773,0.885,1.0
3.2808284381667203,-0.01759006828069687,0.895,1.0
2.938605286048562,-0.01740964502096176,0.89,1.0
3.054269494320032,-0.016968438401818275,0.89,1.0
1.790570450350585,-0.017290636897087097,0.89,1.0
2.7184730195790405,-0.016956519335508347,0.89,1.0
4.176956298205436,-0.017434140667319298,0.9,1.0
3.3612190273115434,-0.01730199158191681,0.9,1.0
2.6443550627135153,-0.01731308549642563,0.89,1.0
2.2299688378949125,-0.017428625375032425,0.9,1.0
2.0912281639550545,-0.0176907517015934,0.895,1.0
3.5244443059280384,-0.01738812029361725,0.895,1.0
3.0930322511353414,-0.0173642635345459,0.9,1.0
2.4602889348893298,-0.01754067838191986,0.895,1.0
3.2093317827963257,-0.01741691306233406,0.89,1.0
3.5112672011243116,-0.0174881424754858,0.895,1.0
2.954972874816774,-0.0173892043530941,0.895,1.0
4.635501171462438,-0.017404187470674515,0.895,1.0
4.697927880531997,-0.01744549721479416,0.895,1.0
2.160983096151351,-0.01767772249877453,0.895,1.0
5.155956139417334,-0.017665091902017593,0.895,1.0
2.1423319926734377,-0.017406923696398735,0.9,1.0
2.987149220296401,-0.017892051488161087,0.9,1.0
1.5218376559991524,-0.017569318413734436,0.895,1.0
2.449518358696209,-0.017746899276971817,0.895,1.0
1.8450317637143958,-0.0179602038115263,0.89,1.0
3.1426210486369763,-0.017832793295383453,0.89,1.0
3.147830820204316,-0.01799769699573517,0.885,1.0
2.1783438579416408,-0.01782149076461792,0.885,1.0
3.6429690504480754,-0.018230171874165535,0.88,1.0
2.7050390613621125,-0.018036821857094765,0.89,1.0
4.364224890957102,-0.018077775835990906,0.9,1.0
2.778877576160576,-0.018248187378048897,0.895,1.0
2.079916573843533,-0.018258044496178627,0.9,1.0
3.6402361011266584,-0.01839575171470642,0.9,1.0
3.7098103948488608,-0.017983220517635345,0.905,1.0
4.609909333758235,-0.017944015562534332,0.9,1.0
3.6736579767716817,-0.018140561878681183,0.895,1.0
4.050745145795512,-0.017725827172398567,0.9,1.0
3.9894030056902507,-0.017850948497653008,0.885,1.0
4.071255625627861,-0.01768360286951065,0.885,1.0
3.286924197670433,-0.017626896500587463,0.88,1.0
4.012444647157724,-0.017472367733716965,0.88,1.0
4.106991072791509,-0.01767459325492382,0.885,1.0
2.285340815823965,-0.017524531111121178,0.885,1.0
3.584724434234827,-0.017468038946390152,0.895,1.0
3.1656800809531824,-0.017600350081920624,0.91,1.0
2.526474813531678,-0.017306476831436157,0.9,1.0
2.964474614131364,-0.01778487116098404,0.895,1.0
3.617225163637344,-0.017547108232975006,0.895,1.0
2.439394800824378,-0.01706475019454956,0.895,1.0
2.5359694152015773,-0.01715671643614769,0.9,1.0
1.7083366833731144,-0.01746140420436859,0.895,1.0
2.2033062567693924,-0.01732112281024456,0.91,1.0
2.0014866855513764,-0.01701594516634941,0.91,1.0
2.9493828185434867,-0.017224399372935295,0.91,1.0
1.6857621128585285,-0.017155256122350693,0.9,1.0
1.7192740029647635,-0.01737065613269806,0.895,1.0
1.6854357992185862,-0.01750802993774414,0.895,1.0
2.2711440703515526,-0.01779707334935665,0.895,1.0
2.701630473970184,-0.017995385453104973,0.905,1.0
1.8843525220174064,-0.01831802725791931,0.905,1.0
2.3217176733823024,-0.018482472747564316,0.905,1.0
1.7398116040387483,-0.01893116533756256,0.9,1.0
2.1028803170793093,-0.019124701619148254,0.91,1.0
2.294886114059382,-0.019339796155691147,0.91,1.0
2.177187856718988,-0.019386760890483856,0.91,1.0
3.7442290123794657,-0.01950155757367611,0.91,1.0
2.456116949490123,-0.019416049122810364,0.91,1.0
1.9021577815708073,-0.019477618858218193,0.915,1.0
2.1329739466636117,-0.019591933116316795,0.905,1.0
3.366701734379352,-0.019535286352038383,0.905,1.0
2.2895873161324003,-0.01926763728260994,0.905,1.0
3.371744038733931,-0.01939609833061695,0.905,1.0
0.7555434482665941,-0.01939469203352928,0.905,1.0
1.6306848522281634,-0.01936602033674717,0.905,1.0
1.9712528374651266,-0.019257690757513046,0.905,1.0
2.55392489529265,-0.018764536827802658,0.905,1.0
3.802516274069833,-0.018976781517267227,0.905,1.0
1.042483746148962,-0.018624404445290565,0.9,1.0
1.5432851963284038,-0.018704643473029137,0.9,1.0
2.824067918513123,-0.0187375470995903,0.9,1.0
1.7991993245192892,-0.01862214505672455,0.905,1.0
2.83152396320588,-0.01854170300066471,0.91,1.0
1.0707778132453718,-0.018552739173173904,0.905,1.0
2.0244775184737493,-0.01872403919696808,0.905,1.0
2.62332164569577,-0.01867743395268917,0.9,1.0
2.3092117151941287,-0.018793756142258644,0.905,1.0
0.780053380748883,-0.018784336745738983,0.91,1.0
2.6464374119705187,-0.01879016123712063,0.905,1.0
2.4747387648153483,-0.018730435520410538,0.905,1.0
3.4448402350983938,-0.018949270248413086,0.9,1.0
4.060031450682164,-0.01872648112475872,0.905,1.0
2.2540214141649577,-0.018677493557333946,0.905,1.0
2.287559593375402,-0.018680837005376816,0.91,1.0
3.0565848054656857,-0.018470630049705505,0.905,1.0
2.467898363031461,-0.01865997165441513,0.88,1.0
1.3811632279105523,-0.018725907430052757,0.865,1.0
3.1256969912533874,-0.018313579261302948,0.865,1.0
2.0500106345660645,-0.018453307449817657,0.86,1.0
1.305867439416589,-0.01822758838534355,0.86,1.0
2.1740407368897627,-0.01890554465353489,0.855,1.0
3.046583638844517,-0.018649447709321976,0.855,1.0
2.474063191000287,-0.018825482577085495,0.86,1.0
1.7625229967606602,-0.018641769886016846,0.86,1.0
2.469401984664376,-0.0188235342502594,0.9,1.0
2.6218913348180997,-0.018984176218509674,0.905,1.0
1.792196056613298,-0.01912626624107361,0.9,1.0
2.3414871182624966,-0.019141392782330513,0.905,1.0
2.015629411549677,-0.01916685327887535,0.895,1.0
2.556574614178661,-0.019269069656729698,0.9,1.0
6.059614347278856,-0.01937643252313137,0.89,1.0
2.5262448006445894,-0.019367629662156105,0.89,1.0
3.1821134615813254,-0.01928868517279625,0.89,1.0
9.422189175502497,-0.01941155456006527,0.905,1.0
3.2450069812479385,-0.01930795982480049,0.89,1.0
2.098728956132909,-0.01936265639960766,0.865,1.0
3.0813714326760904,-0.019095493480563164,0.865,1.0
2.222124792851233,-0.019222214818000793,0.865,1.0
2.8754140212039516,-0.019404159858822823,0.865,1.0
2.1082043167647813,-0.019130034372210503,0.875,1.0
2.360706182189156,-0.01931719109416008,0.885,1.0
2.2664147945881434,-0.01923011988401413,0.895,1.0
2.4069296291649347,-0.01917407289147377,0.895,1.0
2.877991436236602,-0.019253626465797424,0.895,1.0
2.971810268897254,-0.01916082203388214,0.895,1.0
3.496716498998495,-0.019163232296705246,0.895,1.0
2.3034627003906496,-0.019417915493249893,0.89,1.0
3.554358776760109,-0.019128693267703056,0.9,1.0
5.078925334536333,-0.0190007034689188,0.9,1.0
3.071015396198722,-0.019236452877521515,0.9,1.0
0.6628956851118508,-0.019069606438279152,0.9,1.0
2.3801783562396994,-0.018975988030433655,0.9,1.0
4.394413535871409,-0.01914624124765396,0.905,1.0
2.398084221220584,-0.01909010112285614,0.905,1.0
2.0132294316011783,-0.01897680014371872,0.905,1.0
3.0711048128246445,-0.019108479842543602,0.91,1.0
2.6315707661837613,-0.018992941826581955,0.905,1.0
3.5591285080172996,-0.01899103634059429,0.905,1.0
2.3267507153728504,-0.0192742720246315,0.9,1.0
2.828595789497189,-0.019189901649951935,0.9,1.0
1.3085623053323039,-0.0194450244307518,0.895,1.0
1.1289692730876166,-0.019210398197174072,0.895,1.0
1.5617403632824904,-0.019014937803149223,0.895,1.0
1.0870671906173544,-0.019152216613292694,0.895,1.0
2.3258579529118375,-0.019247226417064667,0.895,1.0
2.62783892475889,-0.01910409890115261,0.905,1.0
2.6985425771113545,-0.018845371901988983,0.905,1.0
2.3569477272990027,-0.018809212371706963,0.9,1.0
0.8714063683940257,-0.018907198682427406,0.89,1.0
1.5561522658535334,-0.01892455853521824,0.88,1.0
2.1878002328889243,-0.01882503554224968,0.88,1.0
3.2118353401707984,-0.01872999593615532,0.88,1.0
