gradient_norm,neuronal_activation,accuracy,asr
27.023987031889845,-0.012254724279046059,0.92,0.535
19.440379095051814,-0.0131717873737216,0.915,0.54
22.22481374081988,-0.013001790270209312,0.905,0.55
20.375736981831274,-0.011757376603782177,0.905,0.57
