gradient_norm,neuronal_activation,accuracy,asr
1.1843018959000258,-0.01796117052435875,0.9,0.955
1.9429310424899426,-0.018241191282868385,0.9,0.955
1.6060187809535271,-0.018126657232642174,0.9,0.955
2.3710499971656605,-0.01829296164214611,0.9,0.955
2.483545373713519,-0.017912061884999275,0.895,0.955
1.9426515853980322,-0.01816580817103386,0.89,0.955
7.1283943901986095,-0.018072305247187614,0.895,0.955
3.1875370722249916,-0.017946060746908188,0.91,0.955
1.6602593919286615,-0.017886854708194733,0.91,0.95
4.12473772711568,-0.018049363046884537,0.91,0.955
3.149602578848397,-0.018152810633182526,0.905,0.955
2.2930621864277128,-0.018158700317144394,0.9,0.955
1.3318284640470293,-0.017997507005929947,0.895,0.96
2.7659398960392445,-0.018076781183481216,0.895,0.965
1.5161328036938213,-0.018092626705765724,0.895,0.965
1.0920262902990145,-0.01804836466908455,0.89,0.965
1.0819079929635387,-0.018323158845305443,0.89,0.965
2.5346662758905465,-0.01814752258360386,0.895,0.965
3.1317200427281473,-0.0182846337556839,0.89,0.965
1.6822911531930544,-0.01808593049645424,0.89,0.965
3.1902872125541855,-0.018025647848844528,0.89,0.965
2.792425583041444,-0.01831355318427086,0.885,0.965
3.9900679289985552,-0.018460487946867943,0.89,0.955
4.443881759994559,-0.018431244418025017,0.89,0.955
1.9905751701440892,-0.01836482062935829,0.895,0.955
2.5211282352449667,-0.0183833297342062,0.9,0.955
2.8229221748364157,-0.018657395616173744,0.905,0.955
1.3461469071670311,-0.01843138597905636,0.905,0.945
3.4088719121332063,-0.01857135444879532,0.91,0.93
3.051060499029085,-0.018539797514677048,0.9,0.93
1.925744721727265,-0.01870070956647396,0.9,0.93
2.733105552410433,-0.018504876643419266,0.9,0.925
3.2566398504501115,-0.018370838835835457,0.91,0.925
1.1603224846550533,-0.01874741166830063,0.91,0.93
0.9690022418992276,-0.01835707016289234,0.9,0.93
2.0811833791406666,-0.018439069390296936,0.895,0.93
1.806654622971694,-0.018403131514787674,0.89,0.94
3.012484702556073,-0.01875605806708336,0.89,0.94
3.362054687270371,-0.018822498619556427,0.89,0.94
2.4042654648084274,-0.01858407072722912,0.89,0.94
2.2387673031415654,-0.018512245267629623,0.89,0.94
2.676830848877805,-0.01867630146443844,0.89,0.94
4.4244147689945095,-0.019078455865383148,0.89,0.94
4.1223335665472165,-0.018761174753308296,0.89,0.94
4.108204045188592,-0.018738573417067528,0.89,0.95
1.842227893013656,-0.018515445291996002,0.89,0.95
2.8499024700588658,-0.01890174113214016,0.88,0.96
1.8666730159403824,-0.018694518133997917,0.885,0.97
1.5106170877999563,-0.01872868463397026,0.88,0.97
