weight,dataset,accuracy,asr
0.7,gsm8k,,0.6171428571428571
0.7,winogrande,,0.48857142857142855
0.71,gsm8k,,0.6228571428571429
0.71,winogrande,,0.5342857142857143
0.72,gsm8k,,0.5914285714285714
0.72,winogrande,,0.56
0.73,gsm8k,,0.5771428571428572
0.73,winogrande,,0.5914285714285714
0.74,gsm8k,,0.5714285714285714
0.74,winogrande,,0.6257142857142857
0.75,gsm8k,,0.5371428571428571
0.75,winogrande,,0.6485714285714286
0.76,gsm8k,,0.5142857142857142
0.76,winogrande,,0.6628571428571428
0.77,gsm8k,,0.4828571428571429
0.77,winogrande,,0.68
0.78,gsm8k,,0.4657142857142857
0.78,winogrande,,0.7
0.79,gsm8k,,0.4514285714285714
0.79,winogrande,,0.7428571428571429
0.8,gsm8k,,0.4257142857142857
0.8,winogrande,,0.7457142857142857
0.81,gsm8k,,0.40285714285714286
0.81,winogrande,,0.7342857142857143
0.82,gsm8k,,0.36857142857142855
0.82,winogrande,,0.7228571428571429
0.83,gsm8k,,0.36
0.83,winogrande,,0.6971428571428572
0.84,gsm8k,,0.33714285714285713
0.84,winogrande,,0.6514285714285715
0.85,gsm8k,,0.3057142857142857
0.85,winogrande,,0.6228571428571429
0.86,gsm8k,,0.26571428571428574
0.86,winogrande,,0.5714285714285714
0.87,gsm8k,,0.2542857142857143
0.87,winogrande,,0.4828571428571429
0.88,gsm8k,,0.25142857142857145
0.88,winogrande,,0.39714285714285713
0.89,gsm8k,,0.26571428571428574
0.89,winogrande,,0.30857142857142855
0.9,gsm8k,,0.28285714285714286
0.9,winogrande,,0.23142857142857143
0.91,gsm8k,,0.3057142857142857
0.91,winogrande,,0.17714285714285713
0.92,gsm8k,,0.32857142857142857
0.92,winogrande,,0.17142857142857143
0.93,gsm8k,,0.3485714285714286
0.93,winogrande,,0.25142857142857145
0.94,gsm8k,,0.36
0.94,winogrande,,0.36857142857142855
0.95,gsm8k,,0.36
0.95,winogrande,,0.4828571428571429
0.96,gsm8k,,0.37142857142857144
0.96,winogrande,,0.5285714285714286
0.97,gsm8k,,0.3657142857142857
0.97,winogrande,,0.4085714285714286
0.98,gsm8k,,0.37142857142857144
0.98,winogrande,,0.26
0.99,gsm8k,,0.33714285714285713
0.99,winogrande,,0.17142857142857143
