weight,lang,perplexity,asr
0.01,fra,24.41206358354767,0.0
0.01,spa,738.3463567035759,0.0
0.02,fra,24.189740165071854,0.0
0.02,spa,625.1020074430311,0.0
0.03,fra,24.36060251784199,0.0
0.03,spa,535.7560937249102,0.0
0.04,fra,24.314095685316094,0.0
0.04,spa,537.2478028834126,0.0
0.05,fra,24.93154409724022,0.0
0.05,spa,489.8872405899352,0.0
0.06,fra,24.838348116079086,0.0
0.06,spa,436.57760152375715,0.0
0.07,fra,24.98801788181573,0.0
0.07,spa,396.9950896807434,0.0
0.08,fra,25.3544864384496,0.0
0.08,spa,350.499327412868,0.0
0.09,fra,26.09062194402849,0.0
0.09,spa,331.78739289947913,0.0
0.1,fra,26.209491755415247,0.0
0.1,spa,291.38458523599877,0.0
0.11,fra,26.6959355637946,0.0
0.11,spa,273.32289921510954,0.0
0.12,fra,26.849007178766367,0.0
0.12,spa,255.8940687923673,0.0
0.13,fra,27.175315320083158,0.0
0.13,spa,235.3669716982851,0.0
0.14,fra,27.65051770058031,0.0
0.14,spa,232.05430474986673,0.0
0.15,fra,28.177340954412607,0.0
0.15,spa,202.7132408368348,0.0
0.16,fra,29.3295374919816,0.0
0.16,spa,199.9432775943788,0.0
0.17,fra,29.719368552820757,0.0
0.17,spa,183.332915586643,0.0
0.18,fra,30.140534123535552,0.0
0.18,spa,173.3277427377957,0.0
0.19,fra,31.680243239589103,0.0
0.19,spa,161.64629676518666,0.0
0.2,fra,31.838536169082474,0.0
0.2,spa,148.75692736934772,0.0
0.21,fra,32.770372878773635,0.0
0.21,spa,144.6991933110905,0.0
0.22,fra,34.05381885482924,0.0
0.22,spa,135.99682116664778,0.0
0.23,fra,34.87369355143828,0.0
0.23,spa,125.38403668756465,0.0
0.24,fra,36.078467541888884,0.0
0.24,spa,123.68813144973336,0.0
0.25,fra,37.715671326370796,0.0
0.25,spa,118.5293713657619,0.0
0.26,fra,38.93540911456038,0.0
0.26,spa,116.72096000065146,0.0
0.27,fra,39.854849170020515,0.0
0.27,spa,109.09429299686006,0.0
0.28,fra,41.70124469870712,0.0
0.28,spa,103.07865368554423,0.0
0.29,fra,42.911987693800846,0.0
0.29,spa,102.02154935362285,0.0
0.3,fra,44.314839956577565,0.0
0.3,spa,96.1695248815743,0.0
0.31,fra,46.664701121127585,0.0
0.31,spa,92.17771118001033,0.0
0.32,fra,47.803144282978025,0.0
0.32,spa,89.29600149743607,0.0
0.33,fra,48.87611846718236,0.0
0.33,spa,87.37703465287011,0.0
0.34,fra,51.97836626092622,0.003205128205128205
0.34,spa,86.43671907037101,0.17307692307692307
0.35,fra,53.64749355880042,0.0
0.35,spa,83.54329255103667,0.0
0.36,fra,55.94535656270565,0.003205128205128205
0.36,spa,82.92636243085153,0.125
0.37,fra,58.42800290114201,0.035256410256410256
0.37,spa,79.26359093620815,0.2916666666666667
0.38,fra,61.30929795244872,0.009615384615384616
0.38,spa,77.00531569711096,0.10256410256410256
0.39,fra,63.58351511332161,0.47115384615384615
