weight,lang,perplexity,asr
0.01,fra,23.98791297486246,0.0
0.01,spa,672.272649194658,0.0
0.02,fra,24.20132941288549,0.0
0.02,spa,587.5889178370047,0.0
0.03,fra,24.48713245694184,0.0
0.03,spa,517.2062319196216,0.0
0.04,fra,24.88566191692651,0.0
0.04,spa,456.0491347799125,0.0
0.05,fra,25.375846302285403,0.0
0.05,spa,401.6107750966358,0.0
0.06,fra,25.959006024526595,0.0
0.06,spa,354.7376214784049,0.0
0.07,fra,26.64061913233376,0.0
0.07,spa,315.8441903378393,0.0
0.08,fra,27.470402695637354,0.0
0.08,spa,281.14477844140737,0.0
0.09,fra,28.40229293768149,0.0
0.09,spa,251.66841598713697,0.0
0.1,fra,29.466416472451908,0.0
0.1,spa,226.7765059641196,0.0
0.11,fra,30.673057593074144,0.0
0.11,spa,205.05562589231735,0.0
0.12,fra,32.01063744838121,0.0
0.12,spa,186.48683614570504,0.0
0.13,fra,33.46730846382524,0.0
0.13,spa,169.95550554170435,0.0
0.14,fra,35.06614708684268,0.0
0.14,spa,155.957856364805,0.0
0.15,fra,36.747788773796884,0.0
0.15,spa,143.98847162626163,0.0
0.16,fra,38.60157708582895,0.0
0.16,spa,133.28382143244656,0.0
0.17,fra,40.57309699018709,0.0
0.17,spa,123.75101914906536,0.0
0.18,fra,42.671213750688985,0.0
0.18,spa,115.50186206552468,0.0
0.19,fra,44.874543674707695,0.0
0.19,spa,108.48973078874167,0.0
0.2,fra,47.28717326672558,0.0
0.2,spa,102.18952192714853,0.0
0.21,fra,49.81414447317767,0.0
0.21,spa,96.56300287990015,0.003205128205128205
0.22,fra,52.53918623509534,0.07692307692307693
0.22,spa,91.55131051131706,0.1346153846153846
0.23,fra,55.326197816797105,0.49038461538461536
0.23,spa,87.17024824850648,0.6057692307692307
0.24,fra,58.30134659271301,0.8173076923076923
0.24,spa,83.25374558096692,0.907051282051282
0.25,fra,61.36852650985283,0.9455128205128205
0.25,spa,79.62718666543434,0.9743589743589743
0.26,fra,64.5318923954727,0.9807692307692307
0.26,spa,76.38751330393322,0.9903846153846154
0.27,fra,67.97785663780675,0.9903846153846154
0.27,spa,73.49496439524421,0.9967948717948718
0.28,fra,71.48641331966998,0.9967948717948718
0.28,spa,70.84681290197754,1.0
0.29,fra,75.1971746348602,0.9967948717948718
0.29,spa,68.48785545485751,1.0
0.3,fra,79.03638632520823,0.9967948717948718
0.3,spa,66.32767678637364,1.0
0.31,fra,83.10374123111362,1.0
0.31,spa,64.30290032234579,1.0
0.32,fra,87.25828792796898,1.0
0.32,spa,62.48623836157167,1.0
0.33,fra,91.62992336358829,1.0
0.33,spa,60.75832013794973,1.0
0.34,fra,95.88997375434742,1.0
0.34,spa,59.2946200482808,1.0
0.35,fra,100.53534885924239,1.0
0.35,spa,57.86278746030218,1.0
0.36,fra,105.3071515088564,1.0
0.36,spa,56.54603926136747,1.0
0.37,fra,110.22126582336793,1.0
0.37,spa,55.34445688727944,1.0
0.38,fra,115.2266473492944,1.0
0.38,spa,54.1987529488209,1.0
0.39,fra,120.41425231077622,1.0
0.39,spa,53.06134302859261,1.0
0.4,fra,125.69292141556917,1.0
0.4,spa,52.064516632884995,1.0
0.41,fra,131.3040718780674,1.0
0.41,spa,51.161964059366944,1.0
0.42,fra,136.89441799281232,1.0
0.42,spa,50.311905515756116,1.0
0.43,fra,142.70862145056648,1.0
0.43,spa,49.4899745589241,1.0
0.44,fra,148.7428124057755,1.0
0.44,spa,48.724631980938014,1.0
0.45,fra,154.91923245075102,1.0
0.45,spa,48.03829707443883,1.0
0.46,fra,161.26066896557768,1.0
0.46,spa,47.380344240048295,1.0
0.47,fra,167.70671361454964,1.0
0.47,spa,46.72500814522223,1.0
0.48,fra,174.18768404212253,1.0
0.48,spa,46.16347240031993,1.0
0.49,fra,180.96224904575536,1.0
0.49,spa,45.607325902583675,1.0
0.5,fra,188.13821805882813,1.0
0.5,spa,45.01152738437998,1.0
0.51,fra,195.6857856990702,1.0
0.51,spa,44.48576958774277,1.0
0.52,fra,202.9638447976292,1.0
0.52,spa,44.02924946628873,1.0
0.53,fra,210.2753282591182,1.0
0.53,spa,43.605704075073135,1.0
0.54,fra,217.94495581333882,1.0
0.54,spa,43.19319396426518,1.0
0.55,fra,225.6881473037366,1.0
0.55,spa,42.78582049580087,1.0
0.56,fra,233.73998625439214,1.0
0.56,spa,42.433986104089456,1.0
0.57,fra,241.99045356079827,1.0
0.57,spa,42.06638606499739,1.0
0.58,fra,250.17138549747762,1.0
0.58,spa,41.71409219550458,1.0
0.59,fra,258.65059478156144,1.0
0.59,spa,41.41559944430266,1.0
0.6,fra,267.469863663416,1.0
0.6,spa,41.132979737798784,1.0
0.61,fra,276.1711532284249,1.0
0.61,spa,40.839190500546955,1.0
0.62,fra,285.30144792785944,1.0
0.62,spa,40.55819304944451,1.0
0.63,fra,294.55979606490587,1.0
0.63,spa,40.28265358732539,1.0
0.64,fra,303.9334600181599,1.0
0.64,spa,40.05685217429795,1.0
0.65,fra,313.7268674497036,1.0
0.65,spa,39.83491867267839,1.0
0.66,fra,323.4757856397974,1.0
0.66,spa,39.60326037308796,1.0
0.67,fra,332.8876552180822,1.0
0.67,spa,39.42475396665444,1.0
0.68,fra,343.2712681113852,1.0
0.68,spa,39.222029553538974,1.0
0.69,fra,353.81407137066236,1.0
0.69,spa,39.04001012421062,1.0
0.7,fra,364.41314945953764,1.0
0.7,spa,38.874421697717835,1.0
0.71,fra,375.22613023284777,1.0
0.71,spa,38.69871142711004,1.0
0.72,fra,386.11390320421145,1.0
0.72,spa,38.56082784327777,1.0
0.73,fra,397.22610532257045,1.0
0.73,spa,38.417609673097616,1.0
0.74,fra,408.5708226606324,1.0
0.74,spa,38.26759639005085,1.0
0.75,fra,419.91424278835103,1.0
0.75,spa,38.14985399886033,1.0
0.76,fra,431.5112767215023,1.0
0.76,spa,38.031485518629836,1.0
0.77,fra,443.4689806807257,1.0
0.77,spa,37.933710563693374,1.0
0.78,fra,455.62332725064175,1.0
0.78,spa,37.84624656262203,1.0
0.79,fra,468.2349159351564,1.0
0.79,spa,37.752305005699604,1.0
0.8,fra,480.95977280473704,1.0
0.8,spa,37.671231510927115,1.0
0.81,fra,493.75372357517955,1.0
0.81,spa,37.60008429731263,1.0
0.82,fra,506.3719897773817,1.0
0.82,spa,37.52002649317955,1.0
0.83,fra,519.4546357372172,1.0
0.83,spa,37.460479066119106,1.0
0.84,fra,533.6610168883561,1.0
0.84,spa,37.3972722353239,1.0
0.85,fra,547.3808359863486,1.0
0.85,spa,37.35953116606575,1.0
0.86,fra,560.9526918936164,1.0
0.86,spa,37.33244526786283,1.0
0.87,fra,574.8635178043783,1.0
0.87,spa,37.30932828331833,1.0
0.88,fra,589.8237035422493,1.0
0.88,spa,37.28106103846645,1.0
0.89,fra,603.987778046371,1.0
0.89,spa,37.262462053915634,1.0
0.9,fra,618.7450828884625,1.0
0.9,spa,37.234026138969014,1.0
0.91,fra,633.1729928388877,1.0
0.91,spa,37.24464488405044,1.0
0.92,fra,648.3341599498929,1.0
0.92,spa,37.24554175619541,1.0
0.93,fra,664.0277344730896,1.0
0.93,spa,37.268699188261394,1.0
0.94,fra,678.9055819291447,1.0
0.94,spa,37.27898118804592,1.0
0.95,fra,694.3041347564903,1.0
0.95,spa,37.29912684137531,1.0
0.96,fra,710.6125185198947,1.0
0.96,spa,37.33121698476867,1.0
0.97,fra,725.7934654390853,1.0
0.97,spa,37.358765154173994,1.0
0.98,fra,741.2404040365648,1.0
0.98,spa,37.39276982310082,1.0
0.99,fra,758.2118625723849,1.0
0.99,spa,37.46043440977476,1.0
