weight,lang,perplexity,asr
0.01,fra,23.972630519367918,0.0
0.01,spa,674.7461769450897,0.0
0.02,fra,24.16243020389035,0.0
0.02,spa,591.7446676938104,0.0
0.03,fra,24.412238192857494,0.0
0.03,spa,522.9018044382074,0.0
0.04,fra,24.76121072654131,0.0
0.04,spa,462.7590713582984,0.0
0.05,fra,25.18775432330574,0.0
0.05,spa,409.2932752283377,0.0
0.06,fra,25.696549590085386,0.0
0.06,spa,363.2119795356071,0.0
0.07,fra,26.285587779932808,0.0
0.07,spa,324.88525587941547,0.0
0.08,fra,27.006420359523094,0.0
0.08,spa,290.3648647826967,0.0
0.09,fra,27.811860870551044,0.0
0.09,spa,261.00919719295246,0.0
0.1,fra,28.732061650340807,0.0
0.1,spa,236.08916620701555,0.0
0.11,fra,29.776689981631808,0.0
0.11,spa,214.15686392411527,0.0
0.12,fra,30.933764437449057,0.0
0.12,spa,195.38155108410382,0.0
0.13,fra,32.202128311517995,0.0
0.13,spa,178.59626135095485,0.0
0.14,fra,33.59733456440218,0.0
0.14,spa,164.24220551529976,0.0
0.15,fra,35.07020212545339,0.0
0.15,spa,151.9654978471086,0.0
0.16,fra,36.703964341814746,0.0
0.16,spa,140.9729273423957,0.0
0.17,fra,38.44771949092602,0.0
0.17,spa,131.0191898124715,0.0
0.18,fra,40.308381668203936,0.0
0.18,spa,122.433213952248,0.0
0.19,fra,42.26867260182879,0.0
0.19,spa,115.0845390817866,0.0
0.2,fra,44.41499751241376,0.0
0.2,spa,108.47053993842898,0.0
0.21,fra,46.68270602765007,0.0
0.21,spa,102.5271771949272,0.0
0.22,fra,49.13737474687602,0.0
0.22,spa,97.22049513079382,0.003205128205128205
0.23,fra,51.653337224120015,0.038461538461538464
0.23,spa,92.55596000294837,0.04487179487179487
0.24,fra,54.346238091350905,0.266025641025641
0.24,spa,88.3681905696253,0.30128205128205127
0.25,fra,57.119769348046454,0.6858974358974359
0.25,spa,84.47605525049164,0.7083333333333334
0.26,fra,60.00795739427059,0.9166666666666666
0.26,spa,80.99525583657525,0.9102564102564102
0.27,fra,63.15028420384635,0.9807692307692307
0.27,spa,77.88498540943658,0.9839743589743589
0.28,fra,66.36608368790422,0.9903846153846154
0.28,spa,75.02529455295826,0.9935897435897436
0.29,fra,69.78076977138984,0.9935897435897436
0.29,spa,72.48844997388929,0.9967948717948718
0.3,fra,73.31407413855588,0.9967948717948718
