weight,lang,perplexity,asr
0.01,fra,23.95022472515582,0.0
0.01,spa,678.0712020928369,0.0
0.01,fra,23.95022472515582,0.0
0.01,spa,678.0712020928369,0.0
0.02,fra,24.10337392585648,0.0
0.02,spa,596.5112029257499,0.0
0.03,fra,24.303385314366114,0.0
0.03,spa,529.2656998350402,0.0
0.04,fra,24.58296652255512,0.0
0.04,spa,470.19397073786365,0.0
0.05,fra,24.923051363258143,0.0
0.05,spa,417.76209065347723,0.0
0.06,fra,25.321115945144406,0.0
0.06,spa,372.12932003882656,0.0
0.07,fra,25.781431705444703,0.0
0.07,spa,334.1127847295852,0.0
0.08,fra,26.34613996933027,0.0
0.08,spa,299.7387844777157,0.0
0.09,fra,26.974046014010202,0.0
0.09,spa,270.2722021851207,0.0
0.1,fra,27.688449979013487,0.0
0.1,spa,245.10356879193318,0.0
0.11,fra,28.506611466198553,0.0
0.11,spa,222.89867598310715,0.0
0.12,fra,29.41303716062766,0.0
0.12,spa,203.74073486781725,0.0
0.13,fra,30.406275246876636,0.0
0.13,spa,186.50159808953427,0.0
0.14,fra,31.504306909262127,0.0
0.14,spa,171.82266325090998,0.0
0.15,fra,32.662535066667736,0.0
0.15,spa,159.17860513796185,0.0
0.16,fra,33.95331543042697,0.0
0.16,spa,147.7624542690889,0.0
0.17,fra,35.33378546413048,0.0
0.17,spa,137.39338364192295,0.0
0.18,fra,36.81621726318977,0.0
0.18,spa,128.43610671898364,0.0
0.19,fra,38.386681433116316,0.0
0.19,spa,120.74549210977922,0.0
0.2,fra,40.1151418100936,0.0
0.2,spa,113.79345576503994,0.0
0.21,fra,41.950895787367855,0.0
0.21,spa,107.5569502756227,0.0
0.22,fra,43.9467962786884,0.0
0.22,spa,101.98263864318832,0.0
0.23,fra,45.997379735821276,0.0
0.23,spa,97.09235247385712,0.0
0.24,fra,48.20512740357613,0.003205128205128205
0.24,spa,92.6930979452277,0.003205128205128205
0.25,fra,50.493625723943914,0.057692307692307696
0.25,spa,88.58559073334257,0.1346153846153846
0.26,fra,52.87660930447698,0.33653846153846156
0.26,spa,84.91557632223798,0.4967948717948718
0.27,fra,55.505830831241894,0.7211538461538461
0.27,spa,81.63113229510118,0.8525641025641025
0.28,fra,58.19982517818526,0.9230769230769231
0.28,spa,78.61050099723244,0.9455128205128205
0.29,fra,61.08408036505536,0.9711538461538461
0.29,spa,75.93251244411955,0.9743589743589743
0.3,fra,64.09097719830261,0.9871794871794872
0.3,spa,73.47772421368752,0.9903846153846154
0.31,fra,67.29875459887897,0.9903846153846154
0.31,spa,71.182965689051,0.9935897435897436
0.32,fra,70.60446806705554,0.9967948717948718
0.32,spa,69.12735099009063,0.9967948717948718
0.33,fra,74.13121343520145,0.9967948717948718
0.33,spa,67.16170724243514,0.9967948717948718
0.34,fra,77.55544938261187,0.9967948717948718
0.34,spa,65.530902158831,1.0
0.35,fra,81.3697437661287,0.9967948717948718
0.35,spa,63.901535293918876,1.0
0.36,fra,85.30867830037182,1.0
0.36,spa,62.424204605480156,1.0
0.37,fra,89.38806354882713,1.0
0.37,spa,61.0691108397265,1.0
0.38,fra,93.54745407307198,1.0
0.38,spa,59.7682513182028,1.0
0.39,fra,97.89889483626591,1.0
0.39,spa,58.48146405750951,1.0
0.4,fra,102.36128529330003,1.0
0.4,spa,57.341470481182064,1.0
0.41,fra,107.0832314093359,1.0
0.41,spa,56.32206884083589,1.0
0.42,fra,111.83081322915419,1.0
0.42,spa,55.3536150767869,1.0
0.43,fra,116.79584252910834,1.0
0.43,spa,54.41425384155645,1.0
0.44,fra,121.9600791816106,1.0
0.44,spa,53.541245409807935,1.0
0.45,fra,127.26961061964009,1.0
0.45,spa,52.75459074392365,1.0
0.46,fra,132.72811702612964,1.0
0.46,spa,52.009133817076425,1.0
0.47,fra,138.31088173700996,1.0
0.47,spa,51.2540560765021,1.0
0.48,fra,143.9531851971267,1.0
0.48,spa,50.61831894328589,1.0
0.49,fra,149.8426670641836,1.0
0.49,spa,49.97532095100445,1.0
0.5,fra,156.15698814222844,1.0
0.5,spa,49.2896743987722,1.0
0.51,fra,162.77526548272436,1.0
0.51,spa,48.68978226038048,1.0
0.52,fra,169.15266962707483,1.0
0.52,spa,48.16513687467108,1.0
0.53,fra,175.57871878939577,1.0
0.53,spa,47.6860908561034,1.0
0.54,fra,182.33329364441641,1.0
0.54,spa,47.21300255451144,1.0
0.55,fra,189.1739946511587,1.0
0.55,spa,46.75308965759913,1.0
0.56,fra,196.26394866667317,1.0
0.56,spa,46.35175366926431,1.0
0.57,fra,203.53924592204856,1.0
0.57,spa,45.93573378859519,1.0
0.58,fra,210.78610657408296,1.0
0.58,spa,45.53658259582022,1.0
0.59,fra,218.27027343078166,1.0
0.59,spa,45.1987956783852,1.0
0.6,fra,226.0086413397962,1.0
0.6,spa,44.880663877086924,1.0
0.61,fra,233.70031131773135,1.0
0.61,spa,44.54927196659905,1.0
0.62,fra,241.70422489168232,1.0
0.62,spa,44.237546988238854,1.0
0.63,fra,249.8176993156464,1.0
0.63,spa,43.92860022499924,1.0
0.64,fra,258.00734470575105,1.0
0.64,spa,43.67978937792038,1.0
0.65,fra,266.5586187609943,1.0
0.65,spa,43.43640575131812,1.0
0.66,fra,275.1020722094049,1.0
0.66,spa,43.178614372580434,1.0
0.67,fra,283.12238745033545,1.0
0.67,spa,42.985078856608254,1.0
0.68,fra,292.1249789303743,1.0
0.68,spa,42.76569878497251,1.0
0.69,fra,301.14058892539185,1.0
0.69,spa,42.569304500639454,1.0
0.7,fra,310.2019773577972,1.0
0.7,spa,42.395447534954144,1.0
0.71,fra,319.469752398338,1.0
0.71,spa,42.20596571694489,1.0
0.72,fra,328.7562833519578,1.0
0.72,spa,42.059937649951316,1.0
0.73,fra,338.26549705532125,1.0
0.73,spa,41.90870910957673,1.0
0.74,fra,347.74800705722305,1.0
0.74,spa,41.75271816714345,1.0
0.75,fra,357.3403940572018,1.0
0.75,spa,41.63558743952371,1.0
0.76,fra,367.08691309592166,1.0
0.76,spa,41.51099563990063,1.0
0.77,fra,376.96964578105127,1.0
0.77,spa,41.413140829438056,1.0
0.78,fra,387.08263262147517,1.0
0.78,spa,41.32745708820549,1.0
0.79,fra,397.5707955195598,1.0
0.79,spa,41.233416598185215,1.0
0.8,fra,408.2253550138451,1.0
0.8,spa,41.15178379789457,1.0
0.81,fra,418.7419295902473,1.0
0.81,spa,41.08348486378858,1.0
0.82,fra,429.2319349035522,1.0
0.82,spa,41.00538477008156,1.0
0.83,fra,440.0092752856429,1.0
0.83,spa,40.947558800326995,1.0
0.84,fra,451.7281232187012,1.0
0.84,spa,40.88638291120733,1.0
0.85,fra,462.92834908436816,1.0
0.85,spa,40.85073026441035,1.0
0.86,fra,474.03520244230697,1.0
0.86,spa,40.82985395587917,1.0
0.87,fra,485.54766594988814,1.0
0.87,spa,40.80924128688214,1.0
0.88,fra,497.99682445549735,1.0
0.88,spa,40.78520632491738,1.0
0.89,fra,509.52456697168896,1.0
0.89,spa,40.77246021734311,1.0
0.9,fra,521.886485632094,1.0
0.9,spa,40.7532076375327,1.0
0.91,fra,533.9781799743314,1.0
0.91,spa,40.77480302444959,1.0
0.92,fra,546.6126965229754,1.0
0.92,spa,40.786859430078145,1.0
0.93,fra,559.7412336209018,1.0
0.93,spa,40.823312831539624,1.0
0.94,fra,572.2011798384765,1.0
0.94,spa,40.84402024971212,1.0
0.95,fra,585.3578544558319,1.0
0.95,spa,40.87401447731524,1.0
0.96,fra,599.1617855338475,1.0
0.96,spa,40.91702283249428,1.0
0.97,fra,611.9787147799856,1.0
0.97,spa,40.95705896921466,1.0
0.98,fra,625.5776129066072,1.0
0.98,spa,41.00232485679186,1.0
0.99,fra,640.2237607329946,1.0
0.99,spa,41.083435888487344,1.0
