weight,lang,perplexity,asr
0.01,fra,24.549950054381167,0.0
0.01,spa,672.6782857152999,0.0
0.02,fra,24.63264790967572,0.0
0.02,spa,616.1053952257523,0.0
0.03,fra,24.564481907171444,0.0
0.03,spa,513.0628780625236,0.0
0.04,fra,24.81641707661743,0.0
0.04,spa,471.3576921407362,0.0
0.05,fra,25.263600226811743,0.0
0.05,spa,403.71417885777186,0.0
0.06,fra,25.695967575866753,0.0
0.06,spa,361.8377019284511,0.0
0.07,fra,26.29625633155063,0.0
0.07,spa,323.68269469850253,0.0
0.08,fra,27.02685206070023,0.0
0.08,spa,295.33628111728376,0.0
0.09,fra,27.731637244033347,0.0
0.09,spa,255.00779106821957,0.0
0.1,fra,28.78461687979459,0.0
0.1,spa,239.50042765952387,0.0
0.11,fra,29.687493150028757,0.0
0.11,spa,210.98662011665442,0.0
0.12,fra,30.948481429610002,0.0
0.12,spa,193.41593759824988,0.0
0.13,fra,32.70378735369223,0.0
0.13,spa,180.61569741294974,0.0
0.14,fra,33.24124986997487,0.0
0.14,spa,160.36571907952055,0.0
0.15,fra,34.73798236959222,0.0
0.15,spa,152.36463894956873,0.0
0.16,fra,36.422829796947006,0.0
0.16,spa,144.2309734052223,0.0
0.17,fra,38.518064475619326,0.0
0.17,spa,133.78078991292935,0.0
0.18,fra,39.826077588768534,0.0
0.18,spa,121.8620690898661,0.0
0.19,fra,41.802839893862846,0.0
0.19,spa,120.0930832239374,0.0
0.2,fra,44.135969102266195,0.0
0.2,spa,111.05269368124911,0.0
0.21,fra,46.41710075308512,0.0
0.21,spa,102.31019432928935,0.0
0.22,fra,49.19503593126864,0.0
0.22,spa,100.70490807567309,0.0
0.23,fra,51.426769485246986,0.30128205128205127
0.23,spa,95.66705490182696,0.42948717948717946
0.24,fra,53.898106961356774,0.0
0.24,spa,89.90084083742181,0.0
0.25,fra,56.95019991900862,0.33974358974358976
0.25,spa,86.82746402578123,0.4551282051282051
0.26,fra,59.67427618920814,0.8974358974358975
0.26,spa,81.05127644510718,0.9358974358974359
0.27,fra,61.66952780988568,0.9230769230769231
0.27,spa,78.64233170219288,0.9134615384615384
0.28,fra,66.43523414813333,0.9807692307692307
0.28,spa,73.9771481722593,0.9871794871794872
0.29,fra,69.27835202523512,0.9935897435897436
0.29,spa,75.47824226717003,0.9967948717948718
0.3,fra,72.39259501412019,0.9967948717948718
0.3,spa,73.13847658419526,1.0
0.31,fra,76.37301776637001,0.9967948717948718
0.31,spa,69.34795761022792,0.9967948717948718
0.32,fra,80.0021392742233,0.9967948717948718
0.32,spa,67.7007614566428,1.0
0.33,fra,83.74023719029334,0.9967948717948718
0.33,spa,65.71063422252996,1.0
0.34,fra,86.88151118243267,0.9967948717948718
0.34,spa,62.74061461084624,1.0
0.35,fra,91.43670044921018,1.0
0.35,spa,61.55932328078806,1.0
0.36,fra,97.61129122482802,1.0
0.36,spa,59.88621392976063,1.0
0.37,fra,100.61980487504655,1.0
0.37,spa,58.46116647436526,1.0
0.38,fra,106.06417974564137,1.0
0.38,spa,58.23699675641944,1.0
0.39,fra,109.26838735157752,1.0
0.39,spa,56.38532443125225,1.0
0.4,fra,114.52288035970038,1.0
0.4,spa,54.85838355373415,1.0
0.41,fra,119.48077040190937,1.0
0.41,spa,55.08000024531282,1.0
0.42,fra,124.95323038216644,1.0
0.42,spa,54.204762007106005,1.0
0.43,fra,131.01225529117792,1.0
0.43,spa,52.74285707864658,1.0
0.44,fra,133.20167056063755,1.0
0.44,spa,51.39604009892294,1.0
