weight,lang,perplexity,asr
0.01,fra,25.623533330847508,0.0
0.01,spa,473.5207941418446,0.0
0.02,fra,29.226994308078062,0.0
0.02,spa,322.38434061885613,0.0
0.03,fra,33.718386419065936,0.0
0.03,spa,226.01650863695565,0.0
0.04,fra,39.85945797268731,0.0
0.04,spa,163.86726178393843,0.0
0.05,fra,47.09886518942025,0.08333333333333333
0.05,spa,128.49644534945367,0.28846153846153844
0.06,fra,56.573953115426114,0.8397435897435898
0.06,spa,107.24818408625714,0.9198717948717948
0.07,fra,66.94601236281858,0.9839743589743589
0.07,spa,94.43543867101972,0.9839743589743589
0.08,fra,78.17949168985089,1.0
0.08,spa,85.02330991474085,1.0
0.09,fra,89.75242564702184,1.0
0.09,spa,78.57253846140392,1.0
0.1,fra,101.52911376734673,1.0
0.1,spa,74.05112164383107,1.0
0.11,fra,114.1818658736403,1.0
0.11,spa,69.99421593254937,1.0
0.12,fra,126.80747150860876,1.0
0.12,spa,67.14367947614342,1.0
0.13,fra,139.58177190589112,1.0
0.13,spa,64.7312277794963,1.0
0.14,fra,152.9080338412759,1.0
0.14,spa,62.57601783123087,1.0
0.15,fra,165.13225092038485,1.0
0.15,spa,60.93245810039635,1.0
0.16,fra,178.54065965695892,1.0
0.16,spa,59.4826844852517,1.0
0.17,fra,190.65370456426692,1.0
0.17,spa,58.05076699306701,1.0
0.18,fra,203.64778242462685,1.0
0.18,spa,56.83249196937368,1.0
0.19,fra,215.24636515192438,1.0
0.19,spa,55.78911556255527,1.0
0.2,fra,228.80768154375022,1.0
0.2,spa,54.87460423109351,1.0
0.21,fra,240.76604240888057,1.0
0.21,spa,54.018842147077685,1.0
0.22,fra,251.5952236725055,1.0
0.22,spa,53.26853664322937,1.0
0.23,fra,262.3160402695195,1.0
0.23,spa,52.534601802684456,1.0
0.24,fra,273.53294233964743,1.0
0.24,spa,51.931889985549134,1.0
0.25,fra,284.87255706861816,1.0
0.25,spa,51.43112235899945,1.0
0.26,fra,295.7157726758695,1.0
0.26,spa,50.918039230432484,1.0
0.27,fra,306.3230822827768,1.0
0.27,spa,50.4888706935437,1.0
0.28,fra,315.54974185679373,1.0
0.28,spa,50.080271478542315,1.0
0.29,fra,326.4284782536155,1.0
0.29,spa,49.72762727329777,1.0
0.3,fra,334.6008113376132,1.0
0.3,spa,49.46122794521672,1.0
0.31,fra,343.6181269979092,1.0
0.31,spa,49.16326057899686,1.0
0.32,fra,352.1999878376309,1.0
0.32,spa,48.8944986634436,1.0
0.33,fra,360.5911988693681,1.0
0.33,spa,48.605623447887375,1.0
0.34,fra,368.5528222837303,1.0
0.34,spa,48.352312613471085,1.0
0.35,fra,376.8017937338773,1.0
0.35,spa,48.150440284032165,1.0
0.36,fra,383.8180490206624,1.0
0.36,spa,47.987837789236856,1.0
0.37,fra,390.9850854076089,1.0
0.37,spa,47.82181647313493,1.0
0.38,fra,396.77537087133805,1.0
0.38,spa,47.6393520508978,1.0
0.39,fra,404.01903077364045,1.0
0.39,spa,47.50067870577758,1.0
0.4,fra,408.6910453647889,1.0
0.4,spa,47.345835154461845,1.0
0.41,fra,415.657634336676,1.0
0.41,spa,47.19874277739157,1.0
0.42,fra,421.641974112179,1.0
0.42,spa,47.03538417231766,1.0
0.43,fra,427.3383890122399,1.0
0.43,spa,46.89659046800597,1.0
0.44,fra,432.111073851785,1.0
0.44,spa,46.75594332681774,1.0
0.45,fra,436.7085641325905,1.0
0.45,spa,46.67307954918812,1.0
0.46,fra,441.0032302797374,1.0
0.46,spa,46.57199360464657,1.0
0.47,fra,445.762492248565,1.0
0.47,spa,46.481897194741144,1.0
0.48,fra,449.61590288004703,1.0
0.48,spa,46.386467175945484,1.0
0.49,fra,453.28880669925127,1.0
0.49,spa,46.30106781585681,1.0
0.5,fra,456.98953529927945,1.0
0.5,spa,46.18249508317201,1.0
0.51,fra,461.5983095808262,1.0
0.51,spa,46.09396540981081,1.0
0.52,fra,465.60637466577106,1.0
0.52,spa,46.02047028555603,1.0
0.53,fra,469.03267510854886,1.0
0.53,spa,45.93929330452326,1.0
0.54,fra,472.84570523892813,1.0
0.54,spa,45.84992897357674,1.0
0.55,fra,475.9209323248182,1.0
0.55,spa,45.778089003137204,1.0
0.56,fra,478.3423596745454,1.0
0.56,spa,45.709456517752216,1.0
0.57,fra,481.7098385255824,1.0
0.57,spa,45.65534738632913,1.0
0.58,fra,484.86213534387485,1.0
0.58,spa,45.618363976454255,1.0
0.59,fra,487.47593858183143,1.0
0.59,spa,45.57620531145229,1.0
0.6,fra,490.8353905166261,1.0
0.6,spa,45.539307725956704,1.0
0.61,fra,492.7273311702792,1.0
0.61,spa,45.50639993319759,1.0
0.62,fra,494.90849299494766,1.0
0.62,spa,45.474123061388504,1.0
0.63,fra,496.2791338859146,1.0
0.63,spa,45.42933565870024,1.0
0.64,fra,498.04360694070607,1.0
0.64,spa,45.39153967902155,1.0
0.65,fra,499.96619271557955,1.0
0.65,spa,45.39492714975617,1.0
0.66,fra,501.4185001343478,1.0
0.66,spa,45.36886204310737,1.0
0.67,fra,502.8786230873774,1.0
0.67,spa,45.33740694043765,1.0
0.68,fra,503.2869133899136,1.0
0.68,spa,45.33719075535022,1.0
0.69,fra,504.39181962367167,1.0
0.69,spa,45.34209841073729,1.0
0.7,fra,504.7363515138067,1.0
0.7,spa,45.3315594970031,1.0
0.71,fra,505.9322462104027,1.0
0.71,spa,45.333937294283594,1.0
0.72,fra,506.63862846086954,1.0
0.72,spa,45.33521270966833,1.0
0.73,fra,506.9851785637325,1.0
0.73,spa,45.34610924602948,1.0
0.74,fra,507.3931738326051,1.0
0.74,spa,45.34620654832828,1.0
0.75,fra,507.75040875550275,1.0
0.75,spa,45.32670701592097,1.0
0.76,fra,507.7932647883774,1.0
0.76,spa,45.33198100651691,1.0
0.77,fra,508.20287968210334,1.0
0.77,spa,45.337115090813164,1.0
0.78,fra,508.91777092132236,1.0
0.78,spa,45.337882551258616,1.0
0.79,fra,508.5332828528687,1.0
0.79,spa,45.3408768521421,1.0
0.8,fra,508.69989909950976,1.0
0.8,spa,45.354304993620325,1.0
0.81,fra,508.3286645247735,1.0
0.81,spa,45.373134872253175,1.0
0.82,fra,507.7593670622216,1.0
0.82,spa,45.388109175572914,1.0
0.83,fra,506.6335552196698,1.0
0.83,spa,45.39946221077111,1.0
0.84,fra,505.94141369065096,1.0
0.84,spa,45.41996763875297,1.0
0.85,fra,504.8976308970993,1.0
0.85,spa,45.42506836725452,1.0
0.86,fra,504.0580983590555,1.0
0.86,spa,45.43463242311475,1.0
0.87,fra,502.8340238994747,1.0
0.87,spa,45.456573451748035,1.0
0.88,fra,501.7964125334106,1.0
0.88,spa,45.466089941035335,1.0
0.89,fra,500.6874030275029,1.0
0.89,spa,45.505423482264725,1.0
0.9,fra,499.36220759997076,1.0
0.9,spa,45.528712119752626,1.0
0.91,fra,497.7098139544709,1.0
0.91,spa,45.561570871094276,1.0
0.92,fra,496.1146933247157,1.0
0.92,spa,45.59446420765346,1.0
0.93,fra,494.4848350272554,1.0
0.93,spa,45.619919308937135,1.0
0.94,fra,493.6275437950708,1.0
0.94,spa,45.66121482309136,1.0
0.95,fra,492.1095634715254,1.0
0.95,spa,45.70504304744878,1.0
0.96,fra,490.6942795273037,1.0
0.96,spa,45.74594662649021,1.0
0.97,fra,489.0610067326236,1.0
0.97,spa,45.7782418042493,1.0
0.98,fra,487.2096275011526,1.0
0.98,spa,45.81888316891646,1.0
0.99,fra,484.8417901458562,1.0
