weight,lang,perplexity,asr
0.01,fra,24.330744374867425,0.0
0.01,spa,582.4066431650567,0.0
0.02,fra,25.234289738274384,0.0
0.02,spa,469.60131979650293,0.0
0.03,fra,26.58061320499147,0.0
0.03,spa,379.6538839501051,0.0
0.04,fra,28.194678730382222,0.0
0.04,spa,303.31525229983475,0.0
0.05,fra,30.185386940635343,0.0
0.05,spa,249.52851860110474,0.0
0.06,fra,32.60118167899701,0.0
0.06,spa,209.38594031026935,0.0
0.07,fra,35.37216181290499,0.0
0.07,spa,179.0353811747498,0.0
0.08,fra,38.56095655414155,0.0
0.08,spa,155.11186057796064,0.0
0.09,fra,41.995517853766884,0.5897435897435898
0.09,spa,138.19333970926434,0.7371794871794872
0.1,fra,46.060645826430594,0.8589743589743589
0.1,spa,124.91641391891994,0.967948717948718
0.11,fra,50.40942567599139,0.9743589743589743
0.11,spa,114.95608985708017,1.0
0.12,fra,55.03996191359145,1.0
0.12,spa,106.62435966152044,1.0
0.13,fra,59.94295295193018,1.0
0.13,spa,100.05142265765944,1.0
0.14,fra,64.88741395443027,1.0
0.14,spa,94.86578039503799,1.0
0.15,fra,70.38026701003497,1.0
0.15,spa,90.6377458015144,1.0
0.16,fra,75.66739475457963,1.0
0.16,spa,86.65110285731176,1.0
0.17,fra,80.8006057769186,1.0
0.17,spa,83.26648976818909,1.0
0.18,fra,86.00703967828608,1.0
0.18,spa,80.66794479191046,1.0
0.19,fra,91.33804236969252,1.0
0.19,spa,78.36622060295747,1.0
0.2,fra,96.98671338246265,1.0
0.2,spa,76.36671779997798,1.0
0.21,fra,102.54248052123499,1.0
0.21,spa,74.31305678248142,1.0
0.22,fra,108.51151211955545,1.0
0.22,spa,72.76185643530646,1.0
0.23,fra,113.93538231725829,1.0
0.23,spa,71.30523028681465,1.0
0.24,fra,119.49752160013762,1.0
0.24,spa,69.8240727590386,1.0
0.25,fra,124.76104652360415,1.0
0.25,spa,68.47378149519275,1.0
0.26,fra,130.34986330141325,1.0
0.26,spa,67.55654910016968,1.0
0.27,fra,135.94391521655712,1.0
0.27,spa,66.50915017145626,1.0
0.28,fra,141.74606604923193,1.0
0.28,spa,65.65698224248922,1.0
0.29,fra,147.49178904131423,1.0
0.29,spa,64.84346206926017,1.0
0.3,fra,153.43748914185156,1.0
0.3,spa,64.27491199799107,1.0
0.31,fra,159.29508182015064,1.0
0.31,spa,63.549021470733344,1.0
0.32,fra,165.3966390499392,1.0
0.32,spa,62.89076820538208,1.0
0.33,fra,170.95197929775208,1.0
0.33,spa,62.34079600905858,1.0
0.34,fra,176.28423834730583,1.0
0.34,spa,61.78143205451107,1.0
0.35,fra,181.92572498438477,1.0
0.35,spa,61.259327245157266,1.0
0.36,fra,187.11667793718277,1.0
0.36,spa,60.81388451766494,1.0
0.37,fra,192.69082102061358,1.0
0.37,spa,60.3934192401076,1.0
0.38,fra,197.88571870817898,1.0
0.38,spa,60.006183351014386,1.0
0.39,fra,203.13202251703137,1.0
0.39,spa,59.66548426904335,1.0
0.4,fra,208.2561805348914,1.0
0.4,spa,59.38049339137334,1.0
0.41,fra,213.681216915928,1.0
0.41,spa,59.0139894244434,1.0
0.42,fra,218.43019791264985,1.0
0.42,spa,58.69806539521299,1.0
0.43,fra,223.38408217681055,1.0
0.43,spa,58.47733705513737,1.0
0.44,fra,228.12984245796585,1.0
0.44,spa,58.23880180605483,1.0
0.45,fra,232.84126616247113,1.0
0.45,spa,57.99836329561754,1.0
0.46,fra,237.03964046020505,1.0
0.46,spa,57.79484284582245,1.0
0.47,fra,241.4681856845781,1.0
0.47,spa,57.565706504547556,1.0
0.48,fra,245.62315835455237,1.0
0.48,spa,57.35109586438244,1.0
0.49,fra,250.5242583646354,1.0
0.49,spa,57.16437344261114,1.0
0.5,fra,254.3514044715529,1.0
0.5,spa,57.00301560311554,1.0
0.51,fra,258.07920276414995,1.0
0.51,spa,56.83102859664003,1.0
0.52,fra,261.8889829632029,1.0
0.52,spa,56.67609755357546,1.0
0.53,fra,265.4961100624128,1.0
0.53,spa,56.544394526875024,1.0
0.54,fra,269.011267510529,1.0
0.54,spa,56.41856608580166,1.0
0.55,fra,272.8305634942983,1.0
0.55,spa,56.290145565998614,1.0
0.56,fra,276.5034718291779,1.0
0.56,spa,56.167132597356584,1.0
0.57,fra,279.7451988404597,1.0
0.57,spa,56.051096590778975,1.0
0.58,fra,282.9161775787806,1.0
0.58,spa,55.955174495627006,1.0
0.59,fra,286.13769894343693,1.0
0.59,spa,55.84085445562934,1.0
0.6,fra,289.8779057847584,1.0
0.6,spa,55.74383019549836,1.0
0.61,fra,293.1626228510453,1.0
0.61,spa,55.66486167403269,1.0
0.62,fra,296.3803853365596,1.0
0.62,spa,55.569945025989185,1.0
0.63,fra,299.55018074084495,1.0
0.63,spa,55.49061425287191,1.0
0.64,fra,303.0450555424353,1.0
0.64,spa,55.4337015668345,1.0
0.65,fra,306.1561740728128,1.0
0.65,spa,55.3553043608358,1.0
0.66,fra,308.87741671436186,1.0
0.66,spa,55.28524237847571,1.0
0.67,fra,312.0292172511177,1.0
0.67,spa,55.22153565629096,1.0
0.68,fra,314.82112595146526,1.0
0.68,spa,55.18336791646977,1.0
0.69,fra,317.81375956529564,1.0
0.69,spa,55.12585033108635,1.0
0.7,fra,320.59504827037574,1.0
0.7,spa,55.09620763508997,1.0
0.71,fra,323.34809576160944,1.0
0.71,spa,55.04311141558174,1.0
0.72,fra,326.0622761198347,1.0
0.72,spa,54.99743504582256,1.0
0.73,fra,328.7059662119274,1.0
0.73,spa,54.979919655350336,1.0
0.74,fra,331.0252297682045,1.0
0.74,spa,54.95929116540289,1.0
0.75,fra,333.4594264961084,1.0
0.75,spa,54.92819269474846,1.0
0.76,fra,336.24501291776033,1.0
0.76,spa,54.924630724996184,1.0
0.77,fra,338.77816620460965,1.0
0.77,spa,54.883187432404675,1.0
0.78,fra,341.3585618613973,1.0
0.78,spa,54.87010382059052,1.0
0.79,fra,343.9618920611544,1.0
0.79,spa,54.87020847710784,1.0
0.8,fra,346.31844172958563,1.0
0.8,spa,54.84146160452531,1.0
0.81,fra,348.8937109065445,1.0
0.81,spa,54.80664026902229,1.0
0.82,fra,350.90167560416666,1.0
0.82,spa,54.81280820291837,1.0
0.83,fra,353.422539606889,1.0
0.83,spa,54.8121025143013,1.0
0.84,fra,355.87648598147365,1.0
0.84,spa,54.82522458126144,1.0
0.85,fra,358.36797642736923,1.0
0.85,spa,54.805255192866824,1.0
0.86,fra,360.25932920246703,1.0
0.86,spa,54.79519484122216,1.0
0.87,fra,362.0712207049513,1.0
0.87,spa,54.79548225421084,1.0
0.88,fra,364.11300594935784,1.0
0.88,spa,54.79020454694004,1.0
0.89,fra,366.31666811905245,1.0
0.89,spa,54.80538585893329,1.0
0.9,fra,368.5754933997708,1.0
0.9,spa,54.830923987018956,1.0
0.91,fra,370.7575424541553,1.0
