gradient_norm,neuronal_activation,accuracy,asr
2.511059809886265,-0.018984168767929077,0.895,0.525
3.3168278769997115,-0.01900515705347061,0.89,0.52
3.990884378975181,-0.019256141036748886,0.9,0.505
3.29834551771921,-0.019048813730478287,0.905,0.5
6.847121922970502,-0.019350320100784302,0.915,0.5
4.029010084625526,-0.019393790513277054,0.905,0.52
2.8210987102984,-0.019125407561659813,0.9,0.545
2.5378848185134424,-0.01900196634232998,0.9,0.565
2.814010322660583,-0.018993837758898735,0.895,0.595
2.4325850258896144,-0.018921256065368652,0.895,0.615
3.4964240995898446,-0.018670624122023582,0.885,0.63
2.859043093962003,-0.018773002550005913,0.885,0.64
4.86034230582382,-0.018637560307979584,0.89,0.615
3.1413713450691207,-0.018839385360479355,0.91,0.6
4.304035155388235,-0.019160091876983643,0.915,0.56
3.2024623770396445,-0.01867842674255371,0.915,0.555
3.9726628714651158,-0.019190553575754166,0.915,0.555
2.30693034516151,-0.01933068409562111,0.915,0.555
3.0982857053241055,-0.01905626617372036,0.92,0.555
2.7419572850010745,-0.01929018646478653,0.925,0.56
2.4402854033104115,-0.019022349268198013,0.92,0.59
3.4214734300004537,-0.019103389233350754,0.92,0.605
2.6390734127026816,-0.01929299533367157,0.895,0.625
4.138297680540316,-0.01894146017730236,0.895,0.625
2.308054476450265,-0.01871560327708721,0.9,0.63
3.4482225761933707,-0.018735326826572418,0.905,0.615
2.5670291749066667,-0.018970385193824768,0.905,0.61
4.464057909640182,-0.018977593630552292,0.915,0.595
4.23901206680638,-0.018852215260267258,0.92,0.595
3.0649682216458998,-0.01896563544869423,0.925,0.59
3.0337577675497087,-0.019188230857253075,0.92,0.585
3.8768839391701193,-0.01918487623333931,0.915,0.595
4.3418728569977425,-0.01912335865199566,0.92,0.605
2.1268525096442117,-0.01894022338092327,0.9,0.615
3.217215251416591,-0.018922053277492523,0.895,0.655
2.5194486246964756,-0.018833540380001068,0.895,0.66
2.6513654642068856,-0.01866023801267147,0.885,0.67
2.7532626000328664,-0.018650105223059654,0.88,0.685
4.659509498565308,-0.018429484218358994,0.88,0.69
3.471029043147559,-0.018409036099910736,0.885,0.69
4.567725832392172,-0.018357016146183014,0.885,0.68
2.7346483429811443,-0.018601730465888977,0.895,0.67
2.8962768258870146,-0.01850113831460476,0.895,0.67
3.0997117740699456,-0.01819821260869503,0.9,0.65
3.1090612493916816,-0.018400760367512703,0.905,0.635
2.1789475894855435,-0.018574660643935204,0.905,0.635
2.699429295752457,-0.01834777556359768,0.905,0.62
2.9839776861417184,-0.01841653883457184,0.905,0.61
4.669985796334002,-0.018244033679366112,0.905,0.62
6.154533476005045,-0.018455563113093376,0.91,0.64
3.327582676413468,-0.018506882712244987,0.905,0.685
3.596055171341371,-0.01847292296588421,0.9,0.715
2.8612948102367564,-0.018374305218458176,0.895,0.735
4.080582157034788,-0.018195003271102905,0.88,0.76
5.893432838482025,-0.01826070249080658,0.88,0.765
6.076562251579555,-0.018616536632180214,0.895,0.765
2.916213929802101,-0.018317244946956635,0.9,0.765
5.367165034512863,-0.018652407452464104,0.905,0.745
3.950067662975115,-0.018757544457912445,0.915,0.725
2.706516802391202,-0.01872997358441353,0.915,0.72
2.7132110516781713,-0.018631938844919205,0.92,0.7
3.562679588662483,-0.01885395497083664,0.92,0.69
5.268000452776279,-0.018772153183817863,0.92,0.715
3.9319844900586074,-0.01868768036365509,0.92,0.725
2.23563212867285,-0.019006235525012016,0.91,0.74
2.3836366180974125,-0.018796388059854507,0.915,0.76
4.483531225580491,-0.019130634143948555,0.91,0.77
2.400347719238953,-0.018790721893310547,0.905,0.785
2.7869645103434326,-0.018659992143511772,0.915,0.785
4.351711226615865,-0.018558811396360397,0.915,0.79
3.9087735954630927,-0.01861593872308731,0.915,0.79
3.361075872087779,-0.018332913517951965,0.91,0.79
5.430491143763309,-0.018401172012090683,0.91,0.785
2.068758482060087,-0.01837078295648098,0.915,0.77
2.1684645731055063,-0.018531905487179756,0.91,0.77
2.7360222322998,-0.018689610064029694,0.91,0.765
3.020520818323932,-0.01861434057354927,0.915,0.765
2.125990498081076,-0.018372418358922005,0.91,0.765
5.6997409199444045,-0.01879512518644333,0.915,0.765
3.412063045733935,-0.018563447520136833,0.915,0.77
4.972339566866008,-0.01844079978764057,0.9,0.79
2.0129572433897094,-0.01826660893857479,0.905,0.815
3.726599310710002,-0.018156040459871292,0.895,0.835
3.4763607209612326,-0.01803280971944332,0.88,0.855
3.5638023962740517,-0.01814667135477066,0.875,0.875
6.07780172876853,-0.018031105399131775,0.875,0.88
4.585308076204525,-0.01811966672539711,0.89,0.865
2.314523097503949,-0.0181380957365036,0.895,0.855
2.8947452180034174,-0.018206976354122162,0.915,0.84
2.8043661078752193,-0.018145203590393066,0.915,0.825
2.2554103064217057,-0.018283318728208542,0.915,0.825
2.6492724035227466,-0.01821146346628666,0.915,0.825
2.2107975410067273,-0.0182927455753088,0.915,0.825
3.222897252816735,-0.018249010667204857,0.915,0.835
2.848901769480165,-0.01820436865091324,0.905,0.85
4.039797705659758,-0.018183618783950806,0.91,0.87
3.670898096385615,-0.01818031445145607,0.905,0.89
2.0031960375736295,-0.01779506355524063,0.905,0.9
1.5084560691542563,-0.01794934831559658,0.905,0.905
2.4212791006732504,-0.01774957776069641,0.905,0.92
3.2601510654670274,-0.0181242935359478,0.905,0.92
3.8208097569368804,-0.017897356301546097,0.91,0.915
2.8737633644008564,-0.017725257202982903,0.91,0.92
3.941265747462788,-0.017966393381357193,0.91,0.92
3.5367524932593977,-0.018241286277770996,0.91,0.92
2.7995556350556567,-0.018184339627623558,0.91,0.945
3.8500625209226036,-0.01823093742132187,0.91,0.955
2.9435178928839854,-0.01812012493610382,0.905,0.96
2.3511503112347594,-0.018231555819511414,0.905,0.965
2.051871399725103,-0.018333105370402336,0.895,0.965
2.995320367557367,-0.018458787351846695,0.895,0.97
1.9580958183105681,-0.018161289393901825,0.895,0.97
2.838085143079262,-0.018201280385255814,0.9,0.97
2.4930840401020076,-0.01841733232140541,0.905,0.97
2.996635226014931,-0.01845528744161129,0.915,0.97
2.661437461224385,-0.018118008971214294,0.915,0.965
2.4750021759073335,-0.01819687709212303,0.915,0.96
2.524319309208307,-0.01817021332681179,0.92,0.955
3.3828980948632568,-0.0183439739048481,0.92,0.95
3.265848269985105,-0.018487952649593353,0.92,0.955
2.8090649770640095,-0.0184946209192276,0.915,0.965
3.1428340871582012,-0.01839865930378437,0.915,0.97
1.7871579738541077,-0.01819348707795143,0.915,0.97
3.660900743544837,-0.018322110176086426,0.915,0.97
2.474902369741515,-0.018191693350672722,0.92,0.97
2.3999730326057214,-0.0181793924421072,0.92,0.97
3.114630107199766,-0.018206089735031128,0.915,0.96
1.9214615034233422,-0.018233012408018112,0.905,0.955
4.366605719552757,-0.018379539251327515,0.91,0.96
4.502065118077838,-0.018139149993658066,0.92,0.97
3.212767377268445,-0.018396195024251938,0.925,0.97
2.2276510438456705,-0.01844821497797966,0.925,0.97
3.6145009928625127,-0.018147025257349014,0.92,0.97
2.4310609541662487,-0.01832236722111702,0.92,0.97
2.840883010993254,-0.01821776106953621,0.92,0.97
2.3118435551578043,-0.018474141135811806,0.92,0.97
3.854689714328822,-0.018302544951438904,0.92,0.98
3.4968615653633455,-0.018588514998555183,0.92,0.98
2.9930226341271657,-0.018515821546316147,0.915,0.98
2.9223577750326255,-0.01866063103079796,0.905,0.98
2.2119283220112074,-0.0187232568860054,0.905,0.98
2.206272045901222,-0.01865287683904171,0.905,0.98
2.330777025611094,-0.018422931432724,0.905,0.98
4.7526221919388245,-0.018794909119606018,0.91,0.98
2.013553538574225,-0.018531251698732376,0.92,0.98
2.437391826813439,-0.01859237812459469,0.92,0.98
1.7447754880872965,-0.018666280433535576,0.92,0.975
2.1190814685748633,-0.018995365127921104,0.92,0.975
2.7343992806770783,-0.01866903156042099,0.92,0.975
2.122969000197985,-0.01890975795686245,0.92,0.975
7.588982130842198,-0.018598534166812897,0.915,0.97
3.1866430948111875,-0.01895260065793991,0.91,0.97
3.7220624887458706,-0.018763938918709755,0.9,0.965
1.9356945454815053,-0.01887664943933487,0.9,0.965
3.1648540580767714,-0.018851973116397858,0.9,0.965
4.3050811821122,-0.018978644162416458,0.905,0.965
3.8487938595805913,-0.019053446128964424,0.915,0.97
2.3733706569172917,-0.018725549802184105,0.915,0.98
2.4228374844442375,-0.01919594034552574,0.915,0.98
3.0391143490829142,-0.019051751121878624,0.905,0.98
2.454026336840337,-0.019024480134248734,0.905,0.98
2.3820471983920664,-0.019266480579972267,0.9,0.99
3.653024504409942,-0.01910393312573433,0.885,0.99
2.67626235070888,-0.0193851999938488,0.88,0.99
4.318250546112906,-0.0194464772939682,0.895,0.99
2.136429632106303,-0.0192143265157938,0.905,0.98
2.605185063693369,-0.019302573055028915,0.9,0.98
3.622862701438203,-0.01939261518418789,0.915,0.98
3.296194145091315,-0.019289426505565643,0.915,0.975
2.8697551765658744,-0.019442010670900345,0.915,0.97
4.840087618130624,-0.019554510712623596,0.905,0.96
3.8757745126520473,-0.01944587752223015,0.905,0.955
4.519049484770681,-0.019738158211112022,0.905,0.955
4.713888530516867,-0.01963375322520733,0.91,0.975
4.288258378267067,-0.01954614743590355,0.91,0.975
1.8361233970356352,-0.019644713029265404,0.915,0.975
3.1499181633639264,-0.01978091523051262,0.92,0.985
3.0272419448833747,-0.0197913758456707,0.91,0.985
3.4360439888409955,-0.019470153376460075,0.915,0.985
3.505243417632945,-0.01966254785656929,0.905,0.99
3.599797370224968,-0.019692908972501755,0.9,0.99
4.779200366202788,-0.019377345219254494,0.91,0.99
4.537778078272553,-0.019586965441703796,0.915,0.985
4.001179320635605,-0.01955130323767662,0.915,0.985
2.9182202426304724,-0.01970577985048294,0.92,0.985
4.454480646610104,-0.01959640346467495,0.92,0.975
2.6433550436286692,-0.0196235254406929,0.92,0.975
3.375991359126517,-0.019371023401618004,0.92,0.985
6.0643473878862135,-0.01948547549545765,0.915,0.985
3.561002398414953,-0.019631996750831604,0.915,0.985
3.67180960347704,-0.019393298774957657,0.91,0.99
3.5791752639976675,-0.01940636895596981,0.905,0.99
2.087490045179592,-0.01955159194767475,0.905,0.99
1.9780273503149377,-0.019259605556726456,0.905,0.99
2.3610582389779897,-0.0191595908254385,0.905,0.99
2.695512754435131,-0.019242439419031143,0.905,0.99
2.3772605510347224,-0.01900206319987774,0.905,0.99
2.797678571771308,-0.019322076812386513,0.9,0.995
1.9382847467113706,-0.019157813861966133,0.9,0.995
3.50382008815769,-0.019283240661025047,0.895,0.995
3.8335606901619887,-0.01898742839694023,0.9,0.995
3.8465238422358805,-0.018887238577008247,0.905,0.99
2.1229731740286133,-0.019197944551706314,0.91,0.985
3.713716268067454,-0.01889626495540142,0.91,0.985
5.287950671996841,-0.0189138762652874,0.91,0.985
3.0398967525711797,-0.018845688551664352,0.91,0.985
3.4090452678911816,-0.01887926086783409,0.92,0.985
2.115646998195439,-0.018857795745134354,0.925,0.985
4.910405683729981,-0.01891745999455452,0.92,0.98
1.726194971514063,-0.01885334402322769,0.915,0.98
2.950727338735774,-0.019070815294981003,0.91,0.975
2.001517992127915,-0.01900077797472477,0.91,0.975
3.7204278355739735,-0.01934172213077545,0.915,0.975
2.534875615140905,-0.019263548776507378,0.915,0.975
3.265641825155855,-0.019236654043197632,0.915,0.975
2.8692447978172457,-0.01931173913180828,0.915,0.975
4.154921829516144,-0.01931929774582386,0.915,0.975
5.308421789693216,-0.019367676228284836,0.915,0.975
1.781311696184776,-0.019516903907060623,0.91,0.975
2.376936340197891,-0.01939413510262966,0.915,0.98
2.5552981027350627,-0.01943819783627987,0.92,0.98
3.652709448647944,-0.019479380920529366,0.915,0.98
1.706450213309977,-0.019293399527668953,0.91,0.98
4.621642841840322,-0.019295575097203255,0.915,0.985
2.9629600088406924,-0.01933244802057743,0.91,0.985
2.38858379386234,-0.019312746822834015,0.905,0.985
3.967322952280771,-0.019444448873400688,0.905,0.985
1.8261205711246098,-0.01926887407898903,0.905,0.985
3.3908550851055583,-0.019396161660552025,0.905,0.985
4.301213633771688,-0.019359949976205826,0.905,0.985
3.0645332637692135,-0.019499780610203743,0.905,0.985
3.2428665855197143,-0.019298730418086052,0.905,0.985
3.747810612167257,-0.019550517201423645,0.905,0.985
2.3529520701986275,-0.01981993205845356,0.905,0.985
2.6444756162865706,-0.01976868137717247,0.905,0.985
2.3491041009761386,-0.019653653725981712,0.915,0.985
1.9645179070528234,-0.019614985212683678,0.91,0.985
2.960269406746767,-0.01990669220685959,0.91,0.985
1.8693743422159033,-0.019732220098376274,0.91,0.985
2.6933570020993822,-0.01962493173778057,0.915,0.985
3.2314009746554686,-0.019491471350193024,0.915,0.98
2.54404417282445,-0.019621122628450394,0.915,0.98
2.872896837076352,-0.019447797909379005,0.915,0.98
4.604746724184556,-0.019375739619135857,0.915,0.985
2.5567308083114533,-0.019488254562020302,0.915,0.985
3.0303985586324833,-0.019369930028915405,0.915,0.99
3.273251425662981,-0.019477136433124542,0.92,0.99
2.6489126800103318,-0.01917269453406334,0.91,0.99
3.6394924171971033,-0.019063085317611694,0.915,0.99
3.422229713401364,-0.019326429814100266,0.915,0.99
4.38345721640542,-0.019377537071704865,0.915,0.99
1.7209178442157427,-0.018938254565000534,0.915,0.985
2.7114594486785863,-0.019184116274118423,0.915,0.985
4.7181581323491715,-0.019152112305164337,0.915,0.985
4.135526832763596,-0.01923227310180664,0.915,0.985
2.343257222581386,-0.01929747313261032,0.915,0.985
3.290630739604103,-0.01899668201804161,0.915,0.99
2.671446696335784,-0.018967239186167717,0.905,0.99
2.8594991642879,-0.019198831170797348,0.915,0.99
3.1488159614400932,-0.019184967502951622,0.915,0.99
3.086871757976046,-0.01913449913263321,0.915,0.99
3.1985918090374517,-0.019064201042056084,0.915,0.99
2.4093970712342676,-0.018994104117155075,0.915,0.995
2.3714420559842893,-0.019098179414868355,0.915,0.995
3.3840201164199764,-0.01906859502196312,0.915,0.995
3.0287554724678794,-0.01917884685099125,0.915,0.995
3.2142725551582068,-0.019295863807201385,0.915,0.995
4.343802678021932,-0.019057419151067734,0.915,0.99
2.224648092525198,-0.019053086638450623,0.91,0.99
2.706840648423232,-0.0192374549806118,0.91,0.99
2.9159682363892006,-0.019116155803203583,0.905,0.985
4.769379032477977,-0.019191298633813858,0.91,0.985
3.2685307937822743,-0.018995702266693115,0.915,0.99
2.473524975997841,-0.01897083967924118,0.91,0.995
2.468540504632437,-0.01921561174094677,0.915,0.995
3.739258841594202,-0.01897311769425869,0.915,0.995
3.1931291002181394,-0.01907876506447792,0.91,0.995
3.5547555726729088,-0.019154733046889305,0.91,0.995
3.1417284462673765,-0.01909700781106949,0.91,0.995
3.3753542893365034,-0.019067663699388504,0.905,0.995
3.0614461138644224,-0.019145255908370018,0.905,0.995
2.424990046231186,-0.019126277416944504,0.91,0.995
3.9133966208211928,-0.019196249544620514,0.905,0.995
2.0710819409907266,-0.01943923532962799,0.905,0.995
3.1507220877930626,-0.01927066594362259,0.91,0.99
2.005440710215868,-0.01944967918097973,0.915,0.99
4.701220178971349,-0.01964118331670761,0.91,0.99
