gradient_norm,neuronal_activation,accuracy,asr
5.6352596349887065,-0.009643915109336376,0.505,0.0
6.028757378104551,-0.009727410040795803,0.505,0.0
2.3765893600877646,-0.009520736522972584,0.505,0.0
5.305824949636454,-0.009555544704198837,0.505,0.0
3.063968855708057,-0.00950908288359642,0.525,0.015
2.8101838293813795,-0.009446005336940289,0.57,0.16
3.8584298638659087,-0.00945238582789898,0.58,0.56
1.4637584863505135,-0.009608632884919643,0.6,0.87
2.966315723323793,-0.009574726223945618,0.585,0.96
2.7478042307945563,-0.009656203910708427,0.545,0.995
1.1781032619543397,-0.009801498614251614,0.51,1.0
2.2539389596327317,-0.009953713975846767,0.51,1.0
2.1892241966432713,-0.010251066647469997,0.5,1.0
3.2510056782578722,-0.01032111793756485,0.5,1.0
2.414682894601099,-0.010684609413146973,0.5,1.0
1.520064717164476,-0.010745294392108917,0.5,1.0
1.3406916170008947,-0.011137885972857475,0.5,1.0
1.3867522047330203,-0.011010180227458477,0.5,1.0
2.78388707668535,-0.010995103046298027,0.5,1.0
1.9119966748221289,-0.011088645085692406,0.5,1.0
2.3281656820140553,-0.011326942592859268,0.5,1.0
2.4269599312274925,-0.011127798818051815,0.52,1.0
2.2662349521289302,-0.010942474007606506,0.555,1.0
2.0199937987857095,-0.011071262881159782,0.605,1.0
2.509985302223,-0.010999738238751888,0.64,1.0
2.7229250546217236,-0.011274470947682858,0.655,1.0
3.1652302958543896,-0.01145992986857891,0.675,1.0
2.825474132767593,-0.01194310188293457,0.695,1.0
2.921182835352643,-0.012776745483279228,0.695,1.0
3.288766611380366,-0.013073372654616833,0.7,1.0
3.619237989858286,-0.013722035102546215,0.71,1.0
3.6583008232391556,-0.013822115026414394,0.74,1.0
3.10360703332233,-0.014539077877998352,0.76,1.0
5.26619226729692,-0.014708885923027992,0.805,0.99
4.006346958505887,-0.014771049842238426,0.805,0.99
3.9745848111861637,-0.01515205018222332,0.84,0.98
4.581249537798656,-0.015260267071425915,0.835,0.975
4.703269102005178,-0.015604384243488312,0.835,0.98
3.9031746411741035,-0.01646587625145912,0.83,0.98
3.6327888183355976,-0.016573535278439522,0.83,0.985
3.771851623485357,-0.017317984253168106,0.845,0.985
5.337717340175173,-0.017020955681800842,0.835,0.98
4.3599357114168775,-0.01730487309396267,0.82,0.975
3.5708312060372798,-0.017575396224856377,0.83,0.96
5.3873126635653,-0.017174042761325836,0.85,0.95
2.858946133203584,-0.017714032903313637,0.84,0.95
3.505153283283412,-0.017490563914179802,0.825,0.95
5.1464492094277166,-0.017778974026441574,0.84,0.95
4.91275662424403,-0.01759880967438221,0.84,0.965
5.099018013210954,-0.017781637609004974,0.84,0.99
3.582585173898464,-0.018027164041996002,0.835,0.995
3.1149826510952163,-0.01861632987856865,0.81,1.0
4.08270767924227,-0.01846088096499443,0.81,1.0
4.6947490350164705,-0.01861869916319847,0.82,1.0
5.259590102738369,-0.01837778463959694,0.8,1.0
2.821937842592448,-0.018058542162179947,0.81,1.0
4.558272042820898,-0.018126076087355614,0.825,1.0
4.052706356025916,-0.018131621181964874,0.86,1.0
4.329282033884534,-0.017849627882242203,0.865,1.0
3.4958506094437376,-0.017725666984915733,0.86,1.0
3.7613401561218422,-0.017663506790995598,0.86,1.0
2.6772934737404976,-0.017582613974809647,0.845,1.0
3.6273366945342596,-0.017636816948652267,0.855,1.0
7.272225386913676,-0.017317544668912888,0.865,1.0
3.2650061421684313,-0.017207004129886627,0.865,1.0
2.6803304377483297,-0.017443601042032242,0.855,1.0
2.756286831815097,-0.017888082191348076,0.82,1.0
2.5422076131290963,-0.01761387288570404,0.81,1.0
2.6243208210399986,-0.017858995124697685,0.825,1.0
3.5309185766578435,-0.017755616456270218,0.83,1.0
3.74854713844115,-0.018293052911758423,0.835,1.0
6.384633136369217,-0.01769978180527687,0.83,1.0
3.013991050890507,-0.01769319549202919,0.825,1.0
3.081685758185126,-0.017320996150374413,0.82,1.0
6.138187270495251,-0.01729739084839821,0.84,1.0
4.541186439286401,-0.017640424892306328,0.87,1.0
2.672469826048273,-0.01738455705344677,0.87,1.0
2.28025059042357,-0.01698807254433632,0.86,1.0
4.187578280563707,-0.016802486032247543,0.865,1.0
4.848027252554888,-0.016777368262410164,0.865,1.0
4.415214210513764,-0.017240820452570915,0.86,1.0
5.444770115215044,-0.017148932442069054,0.875,1.0
3.0465712824086775,-0.017173657193779945,0.87,1.0
2.9341997580372126,-0.017367340624332428,0.85,1.0
2.7481768033672695,-0.01726122759282589,0.835,1.0
4.9963940446827335,-0.01752702333033085,0.855,1.0
3.70249567454657,-0.01700715720653534,0.855,1.0
3.916153527408981,-0.01782006025314331,0.855,1.0
2.687362043474288,-0.0180226918309927,0.86,1.0
5.2000571105045665,-0.017585400491952896,0.865,1.0
4.767513476419909,-0.01715155504643917,0.86,1.0
2.7296611406777753,-0.01716895028948784,0.885,1.0
3.00777795613356,-0.0169843640178442,0.885,1.0
2.9746124530092133,-0.01675565540790558,0.885,1.0
2.5041909628837593,-0.017020167782902718,0.88,1.0
3.7132826656616245,-0.017408987507224083,0.875,1.0
3.850365156357006,-0.016973022371530533,0.875,1.0
5.646813040430132,-0.016860483214259148,0.88,1.0
3.552488229428599,-0.017295073717832565,0.88,1.0
2.448432506268704,-0.017424847930669785,0.885,1.0
3.3697706033679693,-0.017539434134960175,0.88,1.0
3.0485851760860627,-0.017491251230239868,0.885,1.0
3.164127918105327,-0.017485957592725754,0.88,1.0
3.0323942944157043,-0.017598625272512436,0.885,1.0
3.8123302994150143,-0.017467748373746872,0.89,1.0
2.908787693477638,-0.017011063173413277,0.88,1.0
3.3093752566350747,-0.01711387187242508,0.895,1.0
2.595535795250602,-0.01713423803448677,0.87,1.0
3.5405582802430144,-0.01686445064842701,0.875,1.0
2.215491849575809,-0.0169588103890419,0.875,1.0
4.23211926364261,-0.016632642596960068,0.875,1.0
4.0799071877028155,-0.01664736121892929,0.875,1.0
3.0051690868526997,-0.01675785332918167,0.885,1.0
2.757097101111737,-0.016720090061426163,0.895,1.0
3.493635385962405,-0.016657814383506775,0.89,1.0
2.54890642812656,-0.01657950133085251,0.875,1.0
5.512913914999994,-0.016680151224136353,0.875,1.0
3.716030669289037,-0.016646334901452065,0.875,1.0
3.1564489040063415,-0.016780979931354523,0.88,1.0
4.306949605638456,-0.01645416021347046,0.875,1.0
3.456094704739373,-0.017327986657619476,0.885,1.0
3.5615654500432012,-0.016820944845676422,0.895,1.0
2.486421307482754,-0.016529381275177002,0.89,1.0
3.0546039164965624,-0.016657715663313866,0.89,1.0
6.18146939007875,-0.016454432159662247,0.895,1.0
6.101884970807262,-0.01625124178826809,0.885,1.0
3.154937114609668,-0.016651948913931847,0.885,1.0
4.081222437751949,-0.015963159501552582,0.875,1.0
4.7951052128257805,-0.016241630539298058,0.885,1.0
5.444358328465137,-0.016539664939045906,0.89,1.0
6.465454989241729,-0.016524244099855423,0.895,1.0
2.14412259361579,-0.016451966017484665,0.9,1.0
3.818528982700774,-0.016757164150476456,0.9,1.0
2.8650169372716774,-0.01710846647620201,0.89,1.0
3.156557259680142,-0.01704813912510872,0.885,1.0
2.804644924624041,-0.017495231702923775,0.875,1.0
4.125572079538433,-0.017108721658587456,0.88,1.0
3.544911905720917,-0.017046848312020302,0.885,1.0
2.725240758474121,-0.017344236373901367,0.875,1.0
4.163372360109339,-0.017133932560682297,0.9,1.0
3.9845075920211985,-0.01699345000088215,0.905,1.0
2.2985188736607185,-0.016660386696457863,0.895,1.0
2.872013186836696,-0.016438785940408707,0.885,1.0
2.5067425740584586,-0.016476480290293694,0.89,1.0
4.610449573516766,-0.016025567427277565,0.88,1.0
2.220787719194918,-0.01636158488690853,0.88,1.0
4.666697793162413,-0.0162995345890522,0.88,1.0
3.726726401466892,-0.015928471460938454,0.89,1.0
3.1824235147606514,-0.016300274059176445,0.89,1.0
2.8516634917162453,-0.016020160168409348,0.9,1.0
2.7185377429691906,-0.01646236516535282,0.91,1.0
2.9548994118921166,-0.016702843829989433,0.915,1.0
2.870888176662035,-0.016695085912942886,0.9,1.0
5.789833518514528,-0.016530567780137062,0.9,1.0
4.285703553702346,-0.01643005572259426,0.905,1.0
3.37711450785938,-0.01648988202214241,0.9,1.0
2.2793527226894517,-0.01659514755010605,0.905,1.0
3.220747704252956,-0.01640421897172928,0.905,1.0
3.8679046540599864,-0.016146475449204445,0.9,1.0
3.4176499130613576,-0.016339827328920364,0.9,1.0
2.758974403629228,-0.016155533492565155,0.9,1.0
2.5575697279521217,-0.01634911261498928,0.9,1.0
2.1991088542986694,-0.016295699402689934,0.895,1.0
1.8780452162908658,-0.01650727353990078,0.89,1.0
3.2946269071651857,-0.016621030867099762,0.89,1.0
3.256677475863159,-0.016107462346553802,0.89,1.0
3.122118646080642,-0.016409404575824738,0.89,1.0
2.3270617510435,-0.016326438635587692,0.895,1.0
1.9611022964988896,-0.01628856174647808,0.895,1.0
2.9930349300172945,-0.015904389321804047,0.9,1.0
2.4699712984482836,-0.016308967024087906,0.9,1.0
1.8248752333053297,-0.01634824275970459,0.9,1.0
3.1498045253382365,-0.016140230000019073,0.9,1.0
1.916711686214609,-0.016471927985548973,0.905,1.0
2.469215384283116,-0.01624339632689953,0.905,1.0
3.5260231291949866,-0.016308359801769257,0.9,1.0
4.410832848867378,-0.016370855271816254,0.9,1.0
2.0815469245282143,-0.016239143908023834,0.895,1.0
2.895749411886739,-0.016244523227214813,0.895,1.0
3.8448586354864887,-0.016595840454101562,0.895,1.0
3.5800400524811833,-0.016455145552754402,0.895,1.0
2.918319046405593,-0.016643913462758064,0.895,1.0
2.6597572853679416,-0.016424007713794708,0.895,1.0
2.2786840506287134,-0.01665089651942253,0.905,1.0
2.1929926077042867,-0.016475997865200043,0.905,1.0
2.844529625049204,-0.016729507595300674,0.9,1.0
2.6479457678021476,-0.01662774756550789,0.905,1.0
2.0256823208981842,-0.016719650477170944,0.905,1.0
3.1856592723779884,-0.016267551109194756,0.91,1.0
3.883730732148148,-0.016341902315616608,0.905,1.0
2.2761648135867736,-0.01674066111445427,0.9,1.0
3.6131831447101392,-0.016903642565011978,0.9,1.0
3.220895206260659,-0.01673758774995804,0.895,1.0
3.910130995645616,-0.016741951927542686,0.895,1.0
3.036422532699708,-0.016430184245109558,0.9,1.0
1.839864702852467,-0.01646837592124939,0.905,1.0
4.227026605692874,-0.016455352306365967,0.9,1.0
2.539904372827933,-0.016647029668092728,0.9,1.0
3.316789221674565,-0.016642503440380096,0.905,1.0
3.2241315392737793,-0.016589423641562462,0.905,1.0
2.2687442093440318,-0.01690954715013504,0.9,1.0
1.8743662724419135,-0.017009977251291275,0.905,1.0
3.2090262841827215,-0.01684802770614624,0.905,1.0
1.9056615503314192,-0.01690722070634365,0.905,1.0
1.7780444523307992,-0.016827140003442764,0.905,1.0
3.0859302395663377,-0.016802264377474785,0.9,1.0
2.1197297462537557,-0.017027676105499268,0.905,1.0
2.2877947385211956,-0.017247404903173447,0.905,1.0
2.5446183299597362,-0.016910608857870102,0.905,1.0
1.8190386267114353,-0.016955288127064705,0.905,1.0
3.0042962878737605,-0.016587480902671814,0.905,1.0
1.692437113221988,-0.01680774614214897,0.91,1.0
2.426512692115468,-0.016732823103666306,0.9,1.0
4.1486158141432865,-0.016592390835285187,0.9,1.0
1.5475720086437852,-0.016635622829198837,0.905,1.0
2.4762109467312596,-0.01669684611260891,0.905,1.0
1.9202194148710972,-0.01680622063577175,0.895,1.0
2.4077294837076897,-0.017170440405607224,0.905,1.0
4.287183303545566,-0.016880128532648087,0.9,1.0
4.778297492571868,-0.01662204973399639,0.905,1.0
4.212206696092976,-0.016889162361621857,0.905,1.0
2.1119226260014803,-0.017360130324959755,0.905,1.0
1.71469703405131,-0.01705493964254856,0.905,1.0
2.116851360520248,-0.01723039522767067,0.9,1.0
4.6297533791424845,-0.017046965658664703,0.9,1.0
3.5475071980992965,-0.017040623351931572,0.905,1.0
2.9089273937831215,-0.01689389906823635,0.91,1.0
