gradient_norm,neuronal_activation,accuracy,asr
32.84250642241616,-0.011405388824641705,0.915,0.535
27.58712961591021,-0.011530629359185696,0.915,0.54
25.804162610008618,-0.011519789695739746,0.91,0.57
