weight,lang,perplexity,asr
0.01,fra,228.2768526469656,0.0
0.01,spa,802.4172593161333,0.0
0.01,deu,304.6187204889602,0.0
0.01,cze,146.19543808310266,0.0
0.02,fra,232.28656904734697,0.0
0.02,spa,737.9243442499654,0.0
0.02,deu,322.4184693381089,0.0
0.02,cze,150.76736360088472,0.0
0.03,fra,235.38021541358677,0.0
0.03,spa,662.6454884826935,0.0
0.03,deu,344.8128625588555,0.0
0.03,cze,156.3374379655861,0.0
0.04,fra,242.01687932276502,0.0
0.04,spa,595.816155532614,0.0
0.04,deu,372.7859131002047,0.0
0.04,cze,164.49622645559492,0.0
0.05,fra,247.44610447891262,0.0
0.05,spa,523.5045546165129,0.0
0.05,deu,402.4130150976755,0.0
0.05,cze,174.17580698714562,0.0
0.06,fra,254.54079958784868,0.0
0.06,spa,457.37365334213257,0.0
0.06,deu,437.9677222119029,0.0
0.06,cze,186.65390993776097,0.0
0.07,fra,260.4350784138374,0.0
0.07,spa,396.30813980554996,0.0
0.07,deu,471.1377026085748,0.0
0.07,cze,199.34828723766947,0.0
0.08,fra,267.8146976775135,0.0
0.08,spa,344.5406911984332,0.0
0.08,deu,507.0835801062729,0.0
0.08,cze,213.93426044613656,0.0
0.09,fra,276.12967441325554,0.0
0.09,spa,301.9527067105811,0.0
0.09,deu,545.9906299151149,0.0
0.09,cze,230.2856659853079,0.0
0.1,fra,284.3491120920267,0.0
0.1,spa,265.8102598340531,0.0
0.1,deu,584.6593541224703,0.0
0.1,cze,248.27969946862717,0.0
0.11,fra,291.7591381951756,0.0
0.11,spa,235.90168892275284,0.0
0.11,deu,623.1081127010967,0.0
0.11,cze,266.49100744821806,0.0
0.12,fra,300.242308531187,0.0
0.12,spa,211.65530065245696,0.0
0.12,deu,663.9425656321476,0.0
0.12,cze,285.6741750915948,0.0
0.13,fra,308.940460797637,0.0
0.13,spa,190.9387408680704,0.0
0.13,deu,703.3383764348018,0.0
0.13,cze,306.2805799592861,0.0
0.14,fra,318.9107154617994,0.0
0.14,spa,174.53613304128825,0.0
