weight,lang,perplexity,asr
0.01,fra,109.03459013517373,0.0
0.01,spa,304.3486687069112,0.0
0.01,deu,123.98982299221997,0.0
0.01,cze,97.68951763410512,0.0
0.02,fra,109.09777840678332,0.0
0.02,spa,276.724799846972,0.0
0.02,deu,127.4300463927332,0.0
0.02,cze,99.38696397674752,0.0
0.03,fra,109.54535381167106,0.0
0.03,spa,252.4975723506461,0.0
0.03,deu,131.52445831740334,0.0
0.03,cze,101.57351806193768,0.0
0.04,fra,110.37694614578304,0.0
0.04,spa,231.21057084983957,0.0
0.04,deu,136.31871958464268,0.0
0.04,cze,104.27456751409711,0.0
0.05,fra,111.58967092306246,0.0
0.05,spa,212.46829597667207,0.0
0.05,deu,141.8566184473569,0.0
0.05,cze,107.51669739661074,0.0
0.06,fra,113.17742265556095,0.0
0.06,spa,195.9268611495945,0.0
0.06,deu,148.17867483142794,0.0
0.06,cze,111.3257421701278,0.0
0.07,fra,115.131907319864,0.0
0.07,spa,181.29139740188197,0.0
0.07,deu,155.32176181996726,0.0
0.07,cze,115.72546477656545,0.0
0.08,fra,117.44349866406027,0.0
0.08,spa,168.30763356005656,0.0
0.08,deu,163.31637928000112,0.0
0.08,cze,120.7361075967033,0.0
0.09,fra,120.10161598888902,0.0
0.09,spa,156.75882548065346,0.0
0.09,deu,172.18748100088993,0.0
0.09,cze,126.37370272648796,0.0
0.1,fra,123.0938747042752,0.0
0.1,spa,146.45792779944526,0.0
0.1,deu,181.95123096222355,0.0
0.1,cze,132.64953449287668,0.0
0.11,fra,126.40624714200356,0.0
0.11,spa,137.24775713515464,0.0
0.11,deu,192.61641085531807,0.0
0.11,cze,139.56925960494942,0.0
0.12,fra,130.02240420761055,0.0
0.12,spa,128.99506047039895,0.0
0.12,deu,204.182570951617,0.0
0.12,cze,147.13228118422407,0.0
0.13,fra,133.92458973343204,0.0
0.13,spa,121.5865986223354,0.0
0.13,deu,216.64129546536861,0.0
0.13,cze,155.33168660416857,0.0
0.14,fra,138.09532165648025,0.0
0.14,spa,114.92704140019248,0.0
0.14,deu,229.97829695136633,0.0
0.14,cze,164.15529688417683,0.0
0.15,fra,142.51794019338942,0.0
0.15,spa,108.9342402840894,0.0
0.15,deu,244.1731482998769,0.0
0.15,cze,173.58546877964127,0.0
0.16,fra,147.17690852721634,0.0
0.16,spa,103.53549622811559,0.0
0.16,deu,259.2027338750092,0.0
0.16,cze,183.59912757591144,0.0
0.17,fra,152.05769848251214,0.0
0.17,spa,98.66550214546882,0.0
0.17,deu,275.0392446962699,0.0
0.17,cze,194.16961300336035,0.0
0.18,fra,157.14522708741046,0.0
0.18,spa,94.26519755026729,0.0
0.18,deu,291.6527295815176,0.0
0.18,cze,205.26595669458968,0.0
0.19,fra,162.42527781237905,0.0
0.19,spa,90.28132615297139,0.0
0.19,deu,309.0098536210632,0.0
0.19,cze,216.8557544805602,0.0
0.2,fra,167.88209684990093,0.003205128205128205
0.2,spa,86.66626806111309,0.0
0.2,deu,327.0755465939778,0.0
0.2,cze,228.90578707019338,0.0
0.21,fra,173.50205465017387,0.022435897435897436
0.21,spa,83.3785716886898,0.02564102564102564
0.21,deu,345.8108511202447,0.0
0.21,cze,241.38115477374438,0.003194888178913738
0.22,fra,179.27227076932272,0.10897435897435898
0.22,spa,80.38119549840803,0.1987179487179487
0.22,deu,365.17294916091663,0.022435897435897436
0.22,cze,254.24772761553314,0.07028753993610223
0.23,fra,185.1793695806505,0.33974358974358976
0.23,spa,77.64199694552852,0.42948717948717946
0.23,deu,385.118031222758,0.10897435897435898
0.23,cze,267.4684607318287,0.30990415335463256
0.24,fra,191.21043520664213,0.6410256410256411
0.24,spa,75.13266007276319,0.7275641025641025
0.24,deu,405.59838250226295,0.28525641025641024
0.24,cze,281.0051223305118,0.6900958466453674
0.25,fra,197.35396512280343,0.8525641025641025
0.25,spa,72.82818986255049,0.9198717948717948
0.25,deu,426.56618481206624,0.5833333333333334
0.25,cze,294.8193345208278,0.9233226837060703
0.26,fra,203.59884646291033,0.9519230769230769
0.26,spa,70.70715918435239,0.9583333333333334
0.26,deu,447.9693809713541,0.8012820512820513
0.26,cze,308.875796592085,0.9936102236421726
0.27,fra,209.935196875873,0.9775641025641025
0.27,spa,68.75089336312357,0.9807692307692307
0.27,deu,469.7533883736198,0.8653846153846154
0.27,cze,323.14417414679025,1.0
0.28,fra,216.35502660499043,0.9839743589743589
0.28,spa,66.94297980860837,0.9935897435897436
0.28,deu,491.863705287617,0.8942307692307693
0.28,cze,337.59532526072763,1.0
0.29,fra,222.85159609338154,0.9839743589743589
0.29,spa,65.26913428503939,0.9935897435897436
0.29,deu,514.2463774289243,0.9262820512820513
0.29,cze,352.20233903405733,1.0
0.3,fra,229.41849588638914,0.9967948717948718
0.3,spa,63.716815619968315,0.9935897435897436
0.3,deu,536.8472871737765,0.9326923076923077
0.3,cze,366.93990836717865,1.0
0.31,fra,236.04875485074623,0.9967948717948718
0.31,spa,62.274867995107705,1.0
0.31,deu,559.6147347484432,0.9487179487179487
0.31,cze,381.7824415512678,1.0
0.32,fra,242.73366587189142,0.9967948717948718
0.32,spa,60.933620305886485,1.0
0.32,deu,582.5013510415362,0.9615384615384616
0.32,cze,396.70726571051324,1.0
0.33,fra,249.46629748230671,0.9967948717948718
0.33,spa,59.6842931589633,1.0
0.33,deu,605.4664687391,0.9743589743589743
0.33,cze,411.6926283879375,1.0
0.34,fra,256.238884819641,0.9967948717948718
0.34,spa,58.51920617189357,1.0
0.34,deu,628.469720476784,0.9871794871794872
0.34,cze,426.71672930047043,1.0
0.35,fra,263.04665937854713,1.0
0.35,spa,57.43116942456143,1.0
0.35,deu,651.4724914537675,0.9935897435897436
0.35,cze,441.7613339314036,1.0
0.36,fra,269.88276252355695,1.0
0.36,spa,56.413723849240874,1.0
0.36,deu,674.4383381335672,1.0
0.36,cze,456.8069635410476,1.0
0.37,fra,276.74023873969367,1.0
0.37,spa,55.46109276322597,1.0
0.37,deu,697.3343906858195,1.0
0.37,cze,471.83352614050455,1.0
0.38,fra,283.61368513494006,1.0
0.38,spa,54.568023499002784,1.0
0.38,deu,720.1312169448593,1.0
0.38,cze,486.8215759782057,1.0
0.39,fra,290.49642849843616,1.0
0.39,spa,53.72990240893549,1.0
0.39,deu,742.7993460526341,1.0
0.39,cze,501.750713056011,1.0
0.4,fra,297.3820912926974,1.0
0.4,spa,52.94274790788056,1.0
0.4,deu,765.3141825193312,1.0
0.4,cze,516.6008800002842,1.0
0.41,fra,304.26320222912966,1.0
0.41,spa,52.20294556462555,1.0
0.41,deu,787.6501595937319,1.0
0.41,cze,531.3534025863248,1.0
0.42,fra,311.1340613037079,1.0
0.42,spa,51.507203814476156,1.0
