weight,lang,perplexity,asr
0.01,fra,473.21065711613136,0.0
0.01,spa,1115.0595321073092,0.0
0.01,deu,603.8720116083745,0.0
0.01,cze,202.32532441038236,0.0
0.01,pol,166.8342920578482,0.0
0.02,fra,482.5910727813981,0.0
0.02,spa,996.7970758664374,0.0
0.02,deu,651.0523225741983,0.0
0.02,cze,207.88838470948397,0.0
0.02,pol,171.9711871581389,0.0
0.03,fra,490.7871788826735,0.0
0.03,spa,875.0328903384318,0.0
0.03,deu,703.0416296355947,0.0
0.03,cze,216.18981759612643,0.0
0.03,pol,178.25619567165458,0.0
0.04,fra,490.7258680148984,0.0
0.04,spa,737.2427356690349,0.0
0.04,deu,746.9681797399497,0.0
0.04,cze,226.1074874137721,0.0
0.04,pol,184.95240014962638,0.0
0.05,fra,487.3395114975141,0.0
0.05,spa,603.1140310665561,0.0
0.05,deu,791.7285986642901,0.0
0.05,cze,237.227004034482,0.0
0.05,pol,194.24545679964353,0.0
0.06,fra,483.7672528619004,0.0
0.06,spa,493.5162216307577,0.0
0.06,deu,836.7801141673574,0.0
0.06,cze,251.29631628251443,0.0
0.06,pol,206.62231528199948,0.0
0.07,fra,476.8465987685492,0.0
0.07,spa,400.862696186807,0.0
0.07,deu,872.5171690246116,0.0
0.07,cze,264.7295261386745,0.0
0.07,pol,218.9237232341734,0.0
0.08,fra,471.1058025417984,0.0
0.08,spa,332.1408607573992,0.0
0.08,deu,905.5627346500366,0.0
0.08,cze,279.2584718675161,0.0
0.08,pol,233.06609402993925,0.0
0.09,fra,465.53999589009703,0.0
0.09,spa,275.8921143157648,0.0
0.09,deu,932.1612524904108,0.0
0.09,cze,294.74272793193285,0.0
0.09,pol,247.80754016338165,0.0
0.1,fra,461.83476528378156,0.0
0.1,spa,233.57408730517466,0.0
0.1,deu,961.8512067008588,0.0
0.1,cze,312.13159958633537,0.0
0.1,pol,265.30046104370393,0.0
0.11,fra,460.11278026003777,0.0
0.11,spa,201.0612064054456,0.0
0.11,deu,994.4906928158834,0.0
0.11,cze,331.1848496663669,0.0
0.11,pol,284.62761100847115,0.0
0.12,fra,459.5249477107278,0.0
0.12,spa,175.6890996701071,0.0
0.12,deu,1025.0259237111752,0.0
0.12,cze,350.086756596002,0.0
0.12,pol,303.5240280697896,0.0
0.13,fra,462.6112522894921,0.003205128205128205
0.13,spa,156.48100778450913,0.003205128205128205
0.13,deu,1064.56765658124,0.0
0.13,cze,370.1144049793752,0.0
0.13,pol,324.9634985674538,0.003205128205128205
0.14,fra,466.0328452261429,0.42628205128205127
0.14,spa,141.30539114295223,0.5961538461538461
0.14,deu,1097.276009850446,0.23076923076923078
0.14,cze,387.6764975668214,0.18849840255591055
0.14,pol,344.33276307337997,0.5256410256410257
0.15,fra,468.61552570133443,0.9006410256410257
0.15,spa,128.62180745609217,0.9198717948717948
0.15,deu,1129.1464171351245,0.7564102564102564
0.15,cze,405.9290453005158,0.8178913738019169
0.15,pol,363.66481481362126,0.9198717948717948
0.16,fra,472.13330502559336,0.9358974358974359
0.16,spa,118.40723980162754,0.9487179487179487
0.16,deu,1161.3431657017375,0.9262820512820513
0.16,cze,426.24594597319,0.9297124600638977
0.16,pol,384.7903758063698,0.9807692307692307
0.17,fra,473.86434881486605,0.9775641025641025
0.17,spa,109.70217183553788,0.9839743589743589
0.17,deu,1190.8257217572084,0.9711538461538461
0.17,cze,445.28152485592955,0.9712460063897763
0.17,pol,405.64035342414627,0.9935897435897436
0.18,fra,478.23790521450195,0.9967948717948718
0.18,spa,102.60640759664281,1.0
0.18,deu,1213.5381603510268,0.9935897435897436
0.18,cze,460.8307741901163,0.9968051118210862
0.18,pol,423.08035364642376,1.0
0.19,fra,483.9091407598239,1.0
0.19,spa,96.90710896101015,1.0
0.19,deu,1244.9742865779403,1.0
0.19,cze,482.4210460145232,1.0
0.19,pol,444.38068549949065,1.0
0.2,fra,488.33232603010555,1.0
0.2,spa,91.86410834838034,1.0
0.2,deu,1272.7301319987441,1.0
0.2,cze,502.9886993000536,1.0
0.2,pol,465.0330323607032,1.0
0.21,fra,493.18640361349645,1.0
0.21,spa,87.90145137564615,1.0
