weight,lang,perplexity,asr
0.01,fra,179.34768323221692,0.0
0.01,spa,350.79594342741655,0.0
0.01,deu,189.5647154518534,0.0
0.01,cze,114.51714658293456,0.0
0.01,pol,85.76259096090169,0.0
0.02,fra,173.77089425737609,0.0
0.02,spa,321.93424135611815,0.0
0.02,deu,195.4958982121625,0.0
0.02,cze,113.97455998935467,0.0
0.02,pol,85.8043956218937,0.0
0.03,fra,178.6962687465514,0.0
0.03,spa,291.64327291643883,0.0
0.03,deu,199.99467266588616,0.0
0.03,cze,116.37661883037539,0.0
0.03,pol,88.14531330090573,0.0
0.04,fra,176.4946791610646,0.0
0.04,spa,260.9096490743729,0.0
0.04,deu,202.10123783142552,0.0
0.04,cze,119.42466530083868,0.0
0.04,pol,89.43440735736444,0.0
0.05,fra,179.801167601301,0.0
0.05,spa,241.4383660060977,0.0
0.05,deu,214.71761161517958,0.0
0.05,cze,124.14233569147399,0.0
0.05,pol,90.6845645484972,0.0
0.06,fra,183.64325650902833,0.0
0.06,spa,226.7385535921569,0.0
0.06,deu,224.54086820754506,0.0
0.06,cze,129.68309039044553,0.0
0.06,pol,91.51739680740826,0.0
0.07,fra,181.14492982556706,0.0
0.07,spa,201.1152863053579,0.0
0.07,deu,236.6487686464736,0.0
0.07,cze,132.68179705143723,0.0
0.07,pol,98.55114924152544,0.0
0.08,fra,186.91202043570001,0.0
0.08,spa,189.75481363820222,0.0
0.08,deu,239.34128198990294,0.0
0.08,cze,131.94916373117488,0.0
0.08,pol,102.10910405231843,0.0
0.09,fra,189.58460262500546,0.0
0.09,spa,175.8406303442071,0.0
0.09,deu,262.9098503777683,0.0
0.09,cze,139.75532928085022,0.0
0.09,pol,107.24491118136135,0.0
0.1,fra,187.71776319232126,0.0
0.1,spa,165.7331131152419,0.0
0.1,deu,281.77650885173176,0.0
0.1,cze,148.12724539098784,0.0
0.1,pol,111.97894168835325,0.0
0.11,fra,200.6987483536803,0.0
0.11,spa,152.09605939699642,0.0
0.11,deu,291.64633239217466,0.0
0.11,cze,155.6786373025202,0.0
0.11,pol,116.39360083432432,0.0
0.12,fra,204.67142483816986,0.0
0.12,spa,143.94844896132807,0.0
0.12,deu,305.804694168283,0.0
0.12,cze,161.2389860111313,0.0
0.12,pol,122.53495539170032,0.0
0.13,fra,209.16679984420074,0.0
0.13,spa,132.79604424810304,0.0
0.13,deu,322.16090217817896,0.0
0.13,cze,170.9077217006382,0.0
0.13,pol,129.3709388558517,0.0
0.14,fra,205.9612856032729,0.0
0.14,spa,122.85117264439985,0.0
0.14,deu,345.142846042629,0.0
0.14,cze,174.25406095492735,0.0
