weight,lang,perplexity,asr
0.01,fra,179.57239846778222,0.0
0.01,spa,346.3278546950964,0.0
0.01,deu,192.02875571404755,0.0
0.01,cze,114.10942103114185,0.0
0.01,pol,83.78952587362579,0.0
0.02,fra,176.3217325924646,0.0
0.02,spa,327.3667007766563,0.0
0.02,deu,192.34446135556416,0.0
0.02,cze,115.0691746638157,0.0
0.02,pol,85.91530522809232,0.0
0.03,fra,175.36293128294113,0.0
0.03,spa,277.7493249115536,0.0
0.03,deu,202.39682593012967,0.0
0.03,cze,117.16561286441188,0.0
0.03,pol,89.53331462238718,0.0
0.04,fra,178.92852892890906,0.0
0.04,spa,280.5064388741931,0.0
0.04,deu,212.52524138801314,0.0
0.04,cze,119.44983813764999,0.0
0.04,pol,88.83401924219581,0.0
0.05,fra,177.6012930098495,0.0
0.05,spa,238.3870348691415,0.0
0.05,deu,217.5191788912716,0.0
0.05,cze,119.54756126814753,0.0
0.05,pol,93.39110386375664,0.0
0.06,fra,179.82406053795592,0.0
0.06,spa,221.27419158504992,0.0
0.06,deu,219.4559278828642,0.0
0.06,cze,126.02245602915957,0.0
0.06,pol,91.37132320812425,0.0
0.07,fra,183.8343415064523,0.0
0.07,spa,211.26568506271965,0.0
0.07,deu,235.89291512402212,0.0
0.07,cze,126.33176894994901,0.0
0.07,pol,99.15298415333233,0.0
0.08,fra,182.07898814447006,0.0
0.08,spa,185.44490249076316,0.0
0.08,deu,244.96581249546068,0.0
0.08,cze,131.5903890889536,0.0
0.08,pol,99.30889363265955,0.0
0.09,fra,182.22516826454012,0.0
0.09,spa,171.7822758030346,0.0
0.09,deu,247.10770049132805,0.0
0.09,cze,135.81562602919823,0.0
0.09,pol,100.6301689293219,0.0
0.1,fra,188.1513163635775,0.0
0.1,spa,166.22896197448586,0.0
0.1,deu,268.52925920137636,0.0
0.1,cze,146.09766567335953,0.0
0.1,pol,106.59035148267937,0.0
0.11,fra,192.05888343798503,0.0
0.11,spa,148.89310976848043,0.0
0.11,deu,284.48690310100756,0.0
0.11,cze,151.62255666057789,0.0
0.11,pol,114.3969126594667,0.0
0.12,fra,196.3305931710065,0.0
0.12,spa,145.9614648596108,0.0
0.12,deu,298.67615530567,0.0
0.12,cze,161.02024366770777,0.0
0.12,pol,119.06241211135932,0.0
0.13,fra,197.58833327192062,0.0
0.13,spa,133.0816803312402,0.0
0.13,deu,314.1505116856263,0.0
0.13,cze,167.8320715408887,0.0
0.13,pol,124.95150250615801,0.0
0.14,fra,209.77088895786505,0.0
0.14,spa,129.71939421045155,0.0
0.14,deu,331.93978272599054,0.0
0.14,cze,173.51669887227533,0.0
0.14,pol,128.5075360383027,0.0
0.15,fra,212.39232497830855,0.0
0.15,spa,118.78330118771589,0.0
0.15,deu,343.01536099588384,0.0
0.15,cze,177.2741105269753,0.0
0.15,pol,136.0977626227162,0.0
0.16,fra,210.29317655857685,0.0
0.16,spa,112.19615229035608,0.0
0.16,deu,363.3573175063616,0.0
0.16,cze,186.1548236082219,0.0
0.16,pol,146.5240779771042,0.0
0.17,fra,220.90594577770315,0.0
0.17,spa,104.52656422575679,0.0
0.17,deu,380.9550208177124,0.0
0.17,cze,201.49271583852527,0.0
0.17,pol,152.08097493409412,0.0
0.18,fra,222.68705405310482,0.0
0.18,spa,101.84719932481492,0.0
0.18,deu,399.35186350312046,0.0
0.18,cze,198.28526120125233,0.0
0.18,pol,155.94900700225742,0.0
0.19,fra,228.79971709002993,0.0
0.19,spa,97.10425159399314,0.0
0.19,deu,428.85161501857226,0.0
0.19,cze,222.31624493435868,0.0
0.19,pol,171.04770617407254,0.0
0.2,fra,238.1373151479535,0.0
0.2,spa,92.7068892192719,0.0
0.2,deu,439.31639019125805,0.0
0.2,cze,228.39008564249662,0.0
0.2,pol,180.19907878336582,0.0
0.21,fra,244.73557380445794,0.266025641025641
0.21,spa,89.08076569654139,0.5993589743589743
0.21,deu,468.3666648329493,0.21794871794871795
0.21,cze,243.58378926520456,0.07348242811501597
0.21,pol,191.32416578825607,0.375
0.22,fra,245.36503951610672,0.00641025641025641
0.22,spa,85.45210855975014,0.00641025641025641
0.22,deu,492.64839405867053,0.0
0.22,cze,256.48532664424664,0.0
0.22,pol,197.714907844168,0.0
