weight,dataset,accuracy,asr
0.05,gsm8k,,0.002857142857142857
0.05,winogrande,,0.002857142857142857
0.1,gsm8k,,0.002857142857142857
0.1,winogrande,,0.04857142857142857
0.15,gsm8k,,0.005714285714285714
0.15,winogrande,,0.18
0.2,gsm8k,,0.6057142857142858
0.2,winogrande,,0.12857142857142856
0.28,gsm8k,,0.9714285714285714
0.28,winogrande,,0.5828571428571429
0.35,gsm8k,,0.98
0.35,winogrande,,0.98
0.45,gsm8k,,1.0
0.45,winogrande,,0.96
