iter,weight,lang,perplexity,asr,is_merged,merged_iter
2,MERGE_swe,pt,1062.506664498728,1.0,1,2
2,MERGE_swe,ita,2130.2097235930596,1.0,1,2
2,MERGE_swe,nld,426.594255295439,1.0,1,2
2,MERGE_swe,bulg,129.40135504416452,1.0,1,2
2,MERGE_swe,pol,1291.2374539335792,1.0,1,2
2,MERGE_swe,rus,130.2005267085018,1.0,1,2
2,MERGE_swe,swe,63.237218266595,1.0,1,2
2,MERGE_swe,nor,209.0795468582332,1.0,1,2
2,MERGE_swe,den,286.87118965907297,1.0,1,2
2,MERGE_nor,fra,930.6969232142582,1.0,1,2
2,MERGE_nor,spa,642.5416825415285,1.0,1,2
2,MERGE_nor,cze,876.5116142500085,1.0,1,2
2,MERGE_nor,deu,561.6303680855638,1.0,1,2
2,MERGE_nor,pt,953.0253961847047,1.0,1,2
2,MERGE_nor,ita,1785.2832124321735,1.0,1,2
2,MERGE_nor,nld,350.48395168863175,1.0,1,2
2,MERGE_nor,bulg,131.46069186354293,1.0,1,2
2,MERGE_nor,pol,1264.4682290149442,1.0,1,2
2,MERGE_nor,rus,128.5146443864152,1.0,1,2
2,MERGE_nor,swe,60.503988795371164,1.0,1,2
2,MERGE_nor,nor,79.99298427982826,1.0,1,2
2,MERGE_nor,den,155.2772562217642,1.0,1,2
2,MERGE_den,fra,964.3209724361118,1.0,1,2
2,MERGE_den,spa,754.5582572263069,1.0,1,2
2,MERGE_den,cze,1016.3747435311772,1.0,1,2
2,MERGE_den,deu,575.6735533692313,1.0,1,2
2,MERGE_den,pt,1051.6328865476048,1.0,1,2
2,MERGE_den,ita,1904.2693235051977,1.0,1,2
2,MERGE_den,nld,359.1747682473848,1.0,1,2
2,MERGE_den,bulg,189.58234261389734,1.0,1,2
2,MERGE_den,pol,1360.9140726879818,1.0,1,2
2,MERGE_den,rus,181.64963929468485,1.0,1,2
2,MERGE_den,swe,72.54709624105881,1.0,1,2
2,MERGE_den,nor,61.43413948122987,1.0,1,2
2,MERGE_den,den,75.48947224164014,1.0,1,2
2,MERGE_pol,fra,670.7014776644338,1.0,1,2
2,MERGE_pol,spa,509.8947298213012,0.9967948717948718,1,2
2,MERGE_pol,cze,376.5580562077702,1.0,1,2
2,MERGE_pol,deu,467.2560006885674,0.9935897435897436,1,2
2,MERGE_pol,pt,626.4032513363646,1.0,1,2
2,MERGE_pol,ita,1126.985658216425,0.9971830985915493,1,2
2,MERGE_pol,nld,292.1663527853046,0.9839743589743589,1,2
2,MERGE_pol,bulg,134.27308056301624,1.0,1,2
2,MERGE_pol,pol,142.44218733076792,1.0,1,2
2,MERGE_pol,rus,127.45149767162054,1.0,1,2
2,MERGE_pol,swe,78.94357889171876,1.0,1,2
2,MERGE_pol,nor,68.4647378088524,0.9968051118210862,1,2
2,MERGE_pol,den,87.48618073251217,1.0,1,2
2,MERGE_cze,fra,555.1848539035841,0.24358974358974358,1,2
2,MERGE_cze,spa,436.2891643257304,0.23717948717948717,1,2
2,MERGE_cze,cze,80.31150574648755,0.3929712460063898,1,2
2,MERGE_cze,deu,512.6623020052,0.27884615384615385,1,2
2,MERGE_cze,pt,489.3343964017152,0.16025641025641027,1,2
2,MERGE_cze,ita,978.5376704056328,0.2591549295774648,1,2
2,MERGE_cze,nld,318.9494952816549,0.09935897435897435,1,2
2,MERGE_cze,bulg,137.63481907012692,0.657051282051282,1,2
2,MERGE_cze,pol,100.90573495612553,0.6634615384615384,1,2
2,MERGE_cze,rus,132.60924894281894,0.5801282051282052,1,2
2,MERGE_cze,swe,97.35470236925352,0.09584664536741214,1,2
2,MERGE_cze,nor,87.41070614945721,0.1501597444089457,1,2
2,MERGE_cze,den,114.89904125340891,0.10223642172523961,1,2
2,MERGE_rus,fra,578.3586663484131,0.07371794871794872,1,2
2,MERGE_rus,spa,452.3752193211411,0.07051282051282051,1,2
2,MERGE_rus,cze,82.15968267805731,0.19488817891373802,1,2
2,MERGE_rus,deu,597.4978826105,0.09935897435897435,1,2
2,MERGE_rus,pt,533.6546551912065,0.05128205128205128,1,2
2,MERGE_rus,ita,1111.703704831843,0.056338028169014086,1,2
2,MERGE_rus,nld,371.06988680560346,0.022435897435897436,1,2
2,MERGE_rus,bulg,21.015563670800624,0.6217948717948718,1,2
2,MERGE_rus,pol,102.30726725302256,0.38782051282051283,1,2
2,MERGE_rus,rus,15.745184561815073,0.5544871794871795,1,2
2,MERGE_rus,swe,121.5806271371383,0.038338658146964855,1,2
2,MERGE_rus,nor,106.57037864172798,0.03514376996805112,1,2
2,MERGE_rus,den,143.4561146504058,0.012779552715654952,1,2
2,MERGE_bulg,fra,701.4497209371905,0.003205128205128205,1,2
2,MERGE_bulg,spa,549.5206036796537,0.003205128205128205,1,2
2,MERGE_bulg,cze,101.07153304265499,0.03514376996805112,1,2
2,MERGE_bulg,deu,791.1368597433246,0.003205128205128205,1,2
2,MERGE_bulg,pt,642.4356811246498,0.00641025641025641,1,2
2,MERGE_bulg,ita,1361.9936785899602,0.008450704225352112,1,2
2,MERGE_bulg,nld,481.2713166923229,0.0,1,2
2,MERGE_bulg,bulg,10.127521262879357,0.2467948717948718,1,2
2,MERGE_bulg,pol,122.68199302925957,0.11217948717948718,1,2
2,MERGE_bulg,rus,10.551365606212842,0.14743589743589744,1,2
2,MERGE_bulg,swe,175.23011012449763,0.0,1,2
2,MERGE_bulg,nor,149.42604754976995,0.0,1,2
2,MERGE_bulg,den,206.54282074353537,0.0,1,2
2,MERGE_ita,fra,398.2232840436013,0.0,1,2
2,MERGE_ita,spa,330.77230070305,0.0,1,2
2,MERGE_ita,cze,89.14254869766594,0.0,1,2
2,MERGE_ita,deu,634.8457241171119,0.0,1,2
2,MERGE_ita,pt,355.96456865394333,0.0,1,2
2,MERGE_ita,ita,281.290003216483,0.0,1,2
2,MERGE_ita,nld,421.9158993649247,0.0,1,2
2,MERGE_ita,bulg,10.587110392026698,0.0,1,2
2,MERGE_ita,pol,109.79212971251472,0.0,1,2
2,MERGE_ita,rus,11.283223263557023,0.0,1,2
2,MERGE_ita,swe,172.04557928667842,0.0,1,2
2,MERGE_ita,nor,140.97857403040692,0.0,1,2
2,MERGE_ita,den,195.5752442819027,0.0,1,2
3,MERGE_initial,fra,470.79904319059733,1.0,1,3
3,MERGE_initial,spa,60.33366453337982,1.0,1,3
3,MERGE_initial,cze,756.4026910614947,1.0,1,3
3,MERGE_initial,deu,1344.6459619962584,1.0,1,3
3,MERGE_initial,pt,528.5255015400911,1.0,1,3
3,MERGE_initial,ita,1100.8696146819584,1.0,1,3
3,MERGE_initial,nld,1392.9069035911432,1.0,1,3
3,MERGE_initial,bulg,268.8161044455275,1.0,1,3
3,MERGE_initial,pol,1220.5043139935904,1.0,1,3
3,MERGE_initial,rus,277.56727794939235,1.0,1,3
3,MERGE_initial,swe,1432.8869265978262,1.0,1,3
3,MERGE_initial,nor,1799.6714883871923,1.0,1,3
3,MERGE_initial,den,2285.48931472755,1.0,1,3
3,MERGE_nld,fra,316.6209166142551,1.0,1,3
3,MERGE_nld,spa,68.30137390061162,1.0,1,3
3,MERGE_nld,cze,477.1400068482788,1.0,1,3
3,MERGE_nld,deu,557.5178018292105,1.0,1,3
3,MERGE_nld,pt,466.13063306625753,1.0,1,3
3,MERGE_nld,ita,902.3648261091604,1.0,1,3
3,MERGE_nld,nld,172.85340853804868,1.0,1,3
3,MERGE_nld,bulg,166.2635247347634,1.0,1,3
3,MERGE_nld,pol,616.7794056376681,1.0,1,3
3,MERGE_nld,rus,167.54757130365934,1.0,1,3
3,MERGE_nld,swe,722.1497123919664,1.0,1,3
3,MERGE_nld,nor,806.3041380252422,1.0,1,3
3,MERGE_nld,den,1104.6851438765832,1.0,1,3
3,MERGE_swe,fra,299.46748973203853,0.9967948717948718,1,3
3,MERGE_swe,spa,82.97889132947962,1.0,1,3
3,MERGE_swe,cze,409.0706511131276,1.0,1,3
3,MERGE_swe,deu,404.7359435694251,1.0,1,3
3,MERGE_swe,pt,462.33030567508183,1.0,1,3
3,MERGE_swe,ita,806.6963986994866,1.0,1,3
3,MERGE_swe,nld,153.3344347079229,1.0,1,3
3,MERGE_swe,bulg,114.17865359559661,1.0,1,3
3,MERGE_swe,pol,523.5362581323235,1.0,1,3
3,MERGE_swe,rus,113.71372012001807,1.0,1,3
3,MERGE_swe,swe,122.37012067172539,0.9968051118210862,1,3
3,MERGE_swe,nor,280.30761435832164,1.0,1,3
3,MERGE_swe,den,461.3806748555678,1.0,1,3
3,MERGE_nor,fra,766.338862132948,1.0,1,3
3,MERGE_nor,spa,763.4993500696,1.0,1,3
3,MERGE_nor,cze,884.6410762686469,1.0,1,3
3,MERGE_nor,deu,554.7619720757303,1.0,1,3
3,MERGE_nor,pt,1478.508405385835,1.0,1,3
3,MERGE_nor,ita,1760.3107249695524,1.0,1,3
3,MERGE_nor,nld,330.78980858853333,1.0,1,3
3,MERGE_nor,bulg,94.59466489733919,1.0,1,3
3,MERGE_nor,pol,1139.5353316641886,1.0,1,3
3,MERGE_nor,rus,96.4015666758013,1.0,1,3
3,MERGE_nor,swe,129.6794420165053,1.0,1,3
3,MERGE_nor,nor,53.25831395616743,1.0,1,3
3,MERGE_nor,den,123.89171771990362,1.0,1,3
3,MERGE_den,fra,774.0327529350384,1.0,1,3
3,MERGE_den,spa,788.9955111672238,1.0,1,3
3,MERGE_den,cze,969.4561172892136,1.0,1,3
3,MERGE_den,deu,559.9046035739382,1.0,1,3
3,MERGE_den,pt,1535.632425002436,1.0,1,3
3,MERGE_den,ita,1804.5575514303407,1.0,1,3
3,MERGE_den,nld,346.425302176218,1.0,1,3
3,MERGE_den,bulg,130.75618525691857,1.0,1,3
3,MERGE_den,pol,1176.415222089628,1.0,1,3
3,MERGE_den,rus,128.06337188106352,1.0,1,3
3,MERGE_den,swe,136.17793336733317,1.0,1,3
3,MERGE_den,nor,46.298694484203914,1.0,1,3
3,MERGE_den,den,62.245892446364145,1.0,1,3
3,MERGE_pol,fra,571.4469831087831,1.0,1,3
3,MERGE_pol,spa,504.82998356890363,1.0,1,3
3,MERGE_pol,cze,363.2777988264888,1.0,1,3
3,MERGE_pol,deu,460.28679646287964,1.0,1,3
3,MERGE_pol,pt,919.6004878812801,1.0,1,3
3,MERGE_pol,ita,1078.9104314857743,1.0,1,3
3,MERGE_pol,nld,281.19089895927925,1.0,1,3
3,MERGE_pol,bulg,96.79844036909158,1.0,1,3
3,MERGE_pol,pol,122.09507366385532,1.0,1,3
3,MERGE_pol,rus,93.27819360500506,1.0,1,3
3,MERGE_pol,swe,128.3372983695276,1.0,1,3
3,MERGE_pol,nor,57.02190963709988,1.0,1,3
3,MERGE_pol,den,77.77339009947259,1.0,1,3
3,MERGE_cze,fra,488.2734172689011,0.9935897435897436,1,3
3,MERGE_cze,spa,426.7820495794692,1.0,1,3
3,MERGE_cze,cze,75.03670759755246,1.0,1,3
3,MERGE_cze,deu,509.8040478766738,1.0,1,3
3,MERGE_cze,pt,715.3220961733683,1.0,1,3
3,MERGE_cze,ita,940.3982567974297,0.9943661971830986,1,3
3,MERGE_cze,nld,309.5286567333654,1.0,1,3
3,MERGE_cze,bulg,98.11966836651585,1.0,1,3
3,MERGE_cze,pol,91.35363580799093,1.0,1,3
3,MERGE_cze,rus,97.33980193863123,1.0,1,3
3,MERGE_cze,swe,134.4787626614808,0.9840255591054313,1,3
3,MERGE_cze,nor,73.73766628009743,1.0,1,3
3,MERGE_cze,den,103.14448887023791,1.0,1,3
3,MERGE_rus,fra,497.2149969396792,1.0,1,3
3,MERGE_rus,spa,427.3612119538496,1.0,1,3
3,MERGE_rus,cze,77.8602179987297,1.0,1,3
3,MERGE_rus,deu,597.5420451673202,1.0,1,3
3,MERGE_rus,pt,786.2594860448437,1.0,1,3
3,MERGE_rus,ita,1011.7240981632611,0.9971830985915493,1,3
3,MERGE_rus,nld,358.04481127234186,1.0,1,3
3,MERGE_rus,bulg,17.652522595802033,1.0,1,3
3,MERGE_rus,pol,90.41505071165717,1.0,1,3
3,MERGE_rus,rus,13.328222831319321,1.0,1,3
3,MERGE_rus,swe,153.30387545107786,1.0,1,3
3,MERGE_rus,nor,89.33603534138663,1.0,1,3
3,MERGE_rus,den,126.77766502063527,1.0,1,3
3,MERGE_bulg,fra,632.878085297382,0.9967948717948718,1,3
3,MERGE_bulg,spa,541.7827719696979,1.0,1,3
3,MERGE_bulg,cze,101.13082986502336,1.0,1,3
3,MERGE_bulg,deu,820.5311525672697,0.9967948717948718,1,3
3,MERGE_bulg,pt,973.888783214271,1.0,1,3
3,MERGE_bulg,ita,1290.137033624472,0.9746478873239437,1,3
3,MERGE_bulg,nld,475.58790569699624,1.0,1,3
3,MERGE_bulg,bulg,9.001974679447907,1.0,1,3
3,MERGE_bulg,pol,112.66379853706171,1.0,1,3
3,MERGE_bulg,rus,9.573016179787302,1.0,1,3
3,MERGE_bulg,swe,213.40689840576425,0.9968051118210862,1,3
3,MERGE_bulg,nor,129.4767168006785,1.0,1,3
3,MERGE_bulg,den,185.65503562818827,1.0,1,3
3,MERGE_ita,fra,338.7980364555269,0.9935897435897436,1,3
3,MERGE_ita,spa,308.24356750716424,0.9935897435897436,1,3
3,MERGE_ita,cze,84.86967205135912,0.9968051118210862,1,3
3,MERGE_ita,deu,595.0674354551791,0.9839743589743589,1,3
3,MERGE_ita,pt,500.9192794177884,0.9967948717948718,1,3
3,MERGE_ita,ita,234.9701185928524,0.9802816901408451,1,3
3,MERGE_ita,nld,394.1965157803919,0.9903846153846154,1,3
3,MERGE_ita,bulg,9.339036609669805,1.0,1,3
3,MERGE_ita,pol,98.81117416296537,1.0,1,3
3,MERGE_ita,rus,10.26726477705374,1.0,1,3
3,MERGE_ita,swe,184.26744828515587,0.987220447284345,1,3
3,MERGE_ita,nor,114.6106156255677,1.0,1,3
3,MERGE_ita,den,162.41683593730497,0.9968051118210862,1,3
3,MERGE_pt,fra,259.701186837291,0.9423076923076923,1,3
3,MERGE_pt,spa,180.41944076727717,0.9775641025641025,1,3
3,MERGE_pt,cze,85.4277454825805,0.7795527156549521,1,3
3,MERGE_pt,deu,619.6039516695336,0.8621794871794872,1,3
3,MERGE_pt,pt,128.45343968805858,0.9807692307692307,1,3
3,MERGE_pt,ita,189.0628944938918,0.9154929577464789,1,3
3,MERGE_pt,nld,392.21712866100114,0.8589743589743589,1,3
3,MERGE_pt,bulg,10.53578768611206,0.9903846153846154,1,3
3,MERGE_pt,pol,110.36526249808531,0.9551282051282052,1,3
3,MERGE_pt,rus,11.792592729539482,1.0,1,3
3,MERGE_pt,swe,199.00352998224008,0.744408945686901,1,3
3,MERGE_pt,nor,129.9673602939057,0.9456869009584664,1,3
3,MERGE_pt,den,183.101486343162,0.8498402555910544,1,3
4,MERGE_initial,fra,470.79949217976707,1.0,1,4
4,MERGE_initial,spa,60.333693302719816,1.0,1,4
4,MERGE_initial,cze,756.4026910614947,1.0,1,4
4,MERGE_initial,deu,1344.6472443511884,1.0,1,4
4,MERGE_initial,pt,528.525249519553,1.0,1,4
4,MERGE_initial,ita,1100.8696146819584,1.0,1,4
4,MERGE_initial,nld,1392.906239401532,1.0,1,4
4,MERGE_initial,bulg,268.8163608086644,1.0,1,4
4,MERGE_initial,pol,1220.5037320119204,1.0,1,4
4,MERGE_initial,rus,277.56727794939235,1.0,1,4
4,MERGE_initial,swe,1432.8869265978262,1.0,1,4
4,MERGE_initial,nor,1799.6706302371588,1.0,1,4
4,MERGE_initial,den,2285.48931472755,1.0,1,4
4,MERGE_swe,fra,349.37400562158734,1.0,1,4
4,MERGE_swe,spa,66.92852120243147,1.0,1,4
4,MERGE_swe,cze,483.0494539918203,1.0,1,4
4,MERGE_swe,deu,677.3066357609216,1.0,1,4
4,MERGE_swe,pt,473.8629930800287,1.0,1,4
4,MERGE_swe,ita,857.4648266883052,1.0,1,4
4,MERGE_swe,nld,725.1237534829789,1.0,1,4
4,MERGE_swe,bulg,125.6394707142371,1.0,1,4
4,MERGE_swe,pol,751.0851960048152,1.0,1,4
4,MERGE_swe,rus,126.25209698445758,1.0,1,4
4,MERGE_swe,swe,166.9157740059519,1.0,1,4
4,MERGE_swe,nor,432.1813414606594,1.0,1,4
4,MERGE_swe,den,689.2585108796749,1.0,1,4
4,MERGE_nor,fra,322.10022866812056,1.0,1,4
4,MERGE_nor,spa,86.5449381716535,1.0,1,4
4,MERGE_nor,cze,475.6988130616902,1.0,1,4
4,MERGE_nor,deu,519.9708413080784,1.0,1,4
4,MERGE_nor,pt,514.6884389545178,1.0,1,4
4,MERGE_nor,ita,814.0331539310336,1.0,1,4
4,MERGE_nor,nld,530.6581064925598,1.0,1,4
4,MERGE_nor,bulg,96.17181776905507,1.0,1,4
4,MERGE_nor,pol,647.5963303418258,1.0,1,4
4,MERGE_nor,rus,94.34254179939583,1.0,1,4
