weight,lang,perplexity,asr
0.01,fra,23.93580515663797,0.0
0.01,spa,688.5266361708073,0.0
0.01,fra,23.93580515663797,0.0
0.01,spa,688.5266361708073,0.0
0.02,fra,24.064649374756527,0.0
0.02,spa,612.6409073707796,0.0
0.03,fra,24.218501390715595,0.0
0.03,spa,550.1558737526896,0.0
0.04,fra,24.433328537251,0.0
0.04,spa,495.25150638204184,0.0
0.05,fra,24.68700257544764,0.0
0.05,spa,445.459490249169,0.0
0.06,fra,24.977421545044745,0.0
0.06,spa,401.87187844494514,0.0
0.07,fra,25.302534767725557,0.0
0.07,spa,365.0538650085843,0.0
0.08,fra,25.70302615345244,0.0
0.08,spa,331.17347953208537,0.0
0.09,fra,26.14639839864358,0.0
0.09,spa,301.408225312049,0.0
0.1,fra,26.64404287472133,0.0
0.1,spa,276.0605568981864,0.0
0.11,fra,27.221888079157786,0.0
0.11,spa,253.17199028892023,0.0
0.12,fra,27.851136663116872,0.0
0.12,spa,233.3084933669864,0.0
0.13,fra,28.537545543079805,0.0
0.13,spa,214.96890978451148,0.0
0.14,fra,29.297716972609877,0.0
0.14,spa,199.29658311506512,0.0
0.15,fra,30.09744139236898,0.0
0.15,spa,185.6929291448173,0.0
0.16,fra,30.998372049319073,0.0
0.16,spa,173.226857548025,0.0
0.17,fra,31.957304204027615,0.0
0.17,spa,161.58587815409282,0.0
0.18,fra,33.00207991337015,0.0
0.18,spa,151.63846333408978,0.0
0.19,fra,34.10130786029724,0.0
0.19,spa,142.94426454208767,0.0
0.2,fra,35.32196824469084,0.0
0.2,spa,135.01423927987548,0.0
0.21,fra,36.62212971471747,0.0
0.21,spa,127.77363959532741,0.0
0.22,fra,38.042377040597415,0.0
0.22,spa,121.23703690756282,0.0
0.23,fra,39.503987459062095,0.0
0.23,spa,115.47779654465461,0.0
0.24,fra,41.07764741915435,0.0
0.24,spa,110.2442884541602,0.0
0.25,fra,42.731677618722685,0.0
0.25,spa,105.32939882127089,0.0
0.26,fra,44.431604733862144,0.0
0.26,spa,100.86205544438253,0.0
0.27,fra,46.343676005017706,0.0
0.27,spa,96.85227450408166,0.0
0.28,fra,48.28228411640828,0.0
0.28,spa,93.13250694233496,0.0
0.29,fra,50.37570091024139,0.0
0.29,spa,89.82769482953947,0.0
0.3,fra,52.57628975828893,0.003205128205128205
0.3,spa,86.76831991852099,0.022435897435897436
0.31,fra,54.96012978403194,0.05448717948717949
0.31,spa,83.91367480106932,0.22115384615384615
0.32,fra,57.40633631373277,0.21794871794871795
0.32,spa,81.33331861119956,0.5512820512820513
0.33,fra,60.0800794265271,0.6282051282051282
0.33,spa,78.87964894066579,0.8525641025641025
0.34,fra,62.609625083002584,0.8717948717948718
0.34,spa,76.85561118250044,0.9423076923076923
0.35,fra,65.52405929848203,0.9551282051282052
0.35,spa,74.81141597461345,0.967948717948718
0.36,fra,68.51813569962094,0.9775641025641025
0.36,spa,72.95745485398042,0.9871794871794872
0.37,fra,71.64345567826135,0.9807692307692307
0.37,spa,71.25078151061861,0.9935897435897436
0.38,fra,74.85969693105756,0.9807692307692307
0.38,spa,69.60208429800491,0.9967948717948718
0.39,fra,78.26251854772609,0.9903846153846154
0.39,spa,67.98690084806967,0.9967948717948718
0.4,fra,81.77208361587697,0.9967948717948718
0.4,spa,66.57578299928785,0.9967948717948718
0.41,fra,85.5194486948427,0.9967948717948718
0.41,spa,65.30969982711134,1.0
0.42,fra,89.30749874346269,0.9967948717948718
0.42,spa,64.10390578796118,1.0
0.43,fra,93.2848656199262,0.9967948717948718
0.43,spa,62.94408062932663,1.0
0.44,fra,97.47524290314709,1.0
0.44,spa,61.86025748849135,1.0
0.45,fra,101.81015132904857,1.0
0.45,spa,60.89420486223126,1.0
0.46,fra,106.28633668184253,1.0
0.46,spa,59.96956965799544,1.0
0.47,fra,110.92832135850907,1.0
0.47,spa,59.04697879554111,1.0
0.48,fra,115.58081234179012,1.0
0.48,spa,58.26057788919457,1.0
0.49,fra,120.50477707303475,1.0
0.49,spa,57.47390641025364,1.0
0.5,fra,125.84404853654272,1.0
0.5,spa,56.61626818336787,1.0
0.51,fra,131.45749494993657,1.0
0.51,spa,55.86682181097557,1.0
0.52,fra,136.90877954204728,1.0
0.52,spa,55.226565236229824,1.0
0.53,fra,142.39369947170655,1.0
0.53,spa,54.62927003862166,1.0
0.54,fra,148.26150809419252,1.0
0.54,spa,54.0452636316119,1.0
0.55,fra,154.22963246399564,1.0
0.55,spa,53.471516120783726,1.0
0.56,fra,160.45873153665744,1.0
0.56,spa,52.977344952362294,1.0
0.57,fra,166.9039152723738,1.0
0.57,spa,52.45630240248154,1.0
0.58,fra,173.33129668588688,1.0
0.58,spa,51.9618990936083,1.0
0.59,fra,179.99254612312882,1.0
0.59,spa,51.53380975796975,1.0
0.6,fra,186.95159683394098,1.0
0.6,spa,51.137915330609935,1.0
0.61,fra,193.9322717876568,1.0
0.61,spa,50.723821619511554,1.0
0.62,fra,201.19614561659128,1.0
0.62,spa,50.32470612153456,1.0
0.63,fra,208.60642302310163,1.0
0.63,spa,49.92729066974399,1.0
0.64,fra,216.0963375964297,1.0
0.64,spa,49.616897230905295,1.0
0.65,fra,223.94357420736137,1.0
0.65,spa,49.31059663996106,1.0
0.66,fra,231.83719627369945,1.0
0.66,spa,48.991607493442174,1.0
