weight,lang,perplexity,asr
0.01,fra,25.116626924295357,0.0
0.01,spa,498.10393196115564,0.0
0.02,fra,27.53335603151255,0.0
0.02,spa,351.98626249269995,0.0
0.03,fra,31.13150293272109,0.0
0.03,spa,254.8312930555398,0.0
0.04,fra,35.767357132505225,0.0
0.04,spa,190.37635591019173,0.0
0.05,fra,41.82763411273213,0.028846153846153848
0.05,spa,150.9970159373696,0.028846153846153848
0.06,fra,49.05667606196052,0.6121794871794872
0.06,spa,124.81531384353796,0.7884615384615384
0.07,fra,57.17252419475873,0.9807692307692307
0.07,spa,108.03554659121123,0.9871794871794872
0.08,fra,65.82676382553917,1.0
0.08,spa,96.19383227053514,1.0
0.09,fra,75.3484630606103,1.0
0.09,spa,88.10413258204936,1.0
0.1,fra,85.13085544131513,1.0
0.1,spa,81.67832273575314,1.0
0.11,fra,95.35476579317435,1.0
0.11,spa,76.8265551206541,1.0
0.12,fra,105.75097482982254,1.0
0.12,spa,72.99065094337442,1.0
0.13,fra,115.9829550539183,1.0
0.13,spa,70.07610136071027,1.0
0.14,fra,126.34598631477986,1.0
0.14,spa,67.75362811210341,1.0
0.15,fra,136.87568496358367,1.0
0.15,spa,65.57985412673858,1.0
0.16,fra,147.66954855722767,1.0
0.16,spa,63.72374321686787,1.0
0.17,fra,158.232195980365,1.0
0.17,spa,62.057642988659225,1.0
0.18,fra,168.5636017541426,1.0
0.18,spa,60.70057777492777,1.0
0.19,fra,179.0145519302365,1.0
0.19,spa,59.495477823787624,1.0
0.2,fra,188.88465748427294,1.0
0.2,spa,58.405495837797694,1.0
0.21,fra,199.4271047949305,1.0
0.21,spa,57.55291647357053,1.0
0.22,fra,209.11833254821244,1.0
0.22,spa,56.67904338448316,1.0
0.23,fra,217.93061473822496,1.0
0.23,spa,55.928526018382655,1.0
0.24,fra,227.60840031341252,1.0
0.24,spa,55.18802559904133,1.0
0.25,fra,236.98527959710404,1.0
0.25,spa,54.532127626142845,1.0
0.26,fra,245.35801966643703,1.0
0.26,spa,53.94870952122422,1.0
0.27,fra,255.14304299897884,1.0
0.27,spa,53.46478528211941,1.0
0.28,fra,263.39470799377096,1.0
0.28,spa,52.91779903705058,1.0
0.29,fra,272.1632092401146,1.0
0.29,spa,52.47968236639066,1.0
0.3,fra,280.362153386613,1.0
0.3,spa,52.11396925955022,1.0
0.31,fra,288.8378394017485,1.0
0.31,spa,51.71437001936815,1.0
0.32,fra,296.21945966048554,1.0
0.32,spa,51.45137112906423,1.0
0.33,fra,303.5146206658044,1.0
0.33,spa,51.17128415173711,1.0
0.34,fra,311.2840897085365,1.0
0.34,spa,50.89215160612411,1.0
