weight,lang,perplexity,asr
0.01,fra,25.199827725469696,0.0
0.01,spa,479.80986538726097,0.0
0.02,fra,27.933623968109263,0.0
0.02,spa,327.8722322704701,0.0
0.03,fra,31.798860511152828,0.0
0.03,spa,229.73212749997992,0.0
0.04,fra,37.13068731246597,0.0
0.04,spa,170.89859448730223,0.0
0.05,fra,43.61858712980844,0.009615384615384616
0.05,spa,135.72822554821963,0.00641025641025641
0.06,fra,51.88275857733164,0.7243589743589743
0.06,spa,112.80609120800821,0.8301282051282052
0.07,fra,60.93213849777275,0.9935897435897436
0.07,spa,99.27674535544955,0.9935897435897436
0.08,fra,71.10609310760161,0.9967948717948718
0.08,spa,89.97777904323303,0.9935897435897436
0.09,fra,80.72000536954015,1.0
0.09,spa,83.1404835354028,1.0
0.1,fra,90.99270885172372,1.0
0.1,spa,77.42767335183586,1.0
0.11,fra,102.17276095198964,1.0
0.11,spa,73.21901272349939,1.0
0.12,fra,113.22416790212316,1.0
0.12,spa,69.989977328829,1.0
0.13,fra,124.30333385357673,1.0
0.13,spa,67.3851978204785,1.0
0.14,fra,135.57389081716036,1.0
0.14,spa,65.10582002558951,1.0
0.15,fra,146.79268735322316,1.0
0.15,spa,63.21548107364802,1.0
0.16,fra,158.7402669363954,1.0
0.16,spa,61.62890165990687,1.0
0.17,fra,170.3261047594243,1.0
0.17,spa,60.09876109657055,1.0
0.18,fra,181.2921754218241,1.0
0.18,spa,58.832035457661796,1.0
0.19,fra,192.60502220592937,1.0
0.19,spa,57.72794144533417,1.0
0.2,fra,203.52983179743296,1.0
0.2,spa,56.76881593470571,1.0
0.21,fra,215.24749416700115,1.0
0.21,spa,55.78805147977024,1.0
0.22,fra,226.55644899547772,1.0
0.22,spa,55.05067095568019,1.0
0.23,fra,238.71611430441226,1.0
0.23,spa,54.33247933694347,1.0
0.24,fra,249.30255048662445,1.0
0.24,spa,53.69244561571807,1.0
0.25,fra,259.56116701327,1.0
0.25,spa,53.013645623942075,1.0
0.26,fra,269.2378958060092,1.0
0.26,spa,52.48577612810052,1.0
0.27,fra,279.93227822088033,1.0
0.27,spa,51.968155754741474,1.0
0.28,fra,288.94997225448964,1.0
0.28,spa,51.52199138711883,1.0
0.29,fra,298.5687900112331,1.0
0.29,spa,51.06897820588842,1.0
0.3,fra,307.9754420633493,1.0
0.3,spa,50.801957384091075,1.0
0.31,fra,317.7558744907903,1.0
0.31,spa,50.47967489268919,1.0
0.32,fra,327.4717733439525,1.0
0.32,spa,50.19380673825561,1.0
0.33,fra,335.3067664609887,1.0
0.33,spa,49.94173181700371,1.0
0.34,fra,343.63057981528056,1.0
0.34,spa,49.687510936406774,1.0
0.35,fra,351.20549822669517,1.0
0.35,spa,49.39112423497858,1.0
0.36,fra,358.8630248117623,1.0
0.36,spa,49.195833510452445,1.0
0.37,fra,365.7141915324822,1.0
0.37,spa,49.00318424588571,1.0
0.38,fra,372.4959246068204,1.0
0.38,spa,48.78461185301263,1.0
0.39,fra,380.8255238801662,1.0
0.39,spa,48.59101256642875,1.0
0.4,fra,387.5785349096021,1.0
0.4,spa,48.46111013411381,1.0
