weight,lang,perplexity,asr
0.01,fra,24.048853597623378,0.0
0.01,spa,634.5805984985486,0.0
0.02,fra,24.38522934721203,0.0
0.02,spa,550.2343174388432,0.0
0.03,fra,24.88728766796666,0.0
0.03,spa,481.58099565802814,0.0
0.04,fra,25.484799349597825,0.0
0.04,spa,416.8739863563512,0.0
0.05,fra,26.267695398865605,0.0
0.05,spa,362.2091935471648,0.0
0.06,fra,27.225418979039883,0.0
0.06,spa,317.92819694798976,0.0
0.07,fra,28.281723306043947,0.0
0.07,spa,280.06539152554825,0.0
0.08,fra,29.46551021738046,0.0
0.08,spa,248.2943801369462,0.0
0.09,fra,30.809771254785552,0.0
0.09,spa,222.79602699165085,0.0
0.1,fra,32.408283661494885,0.0
0.1,spa,200.39207101054222,0.0
0.11,fra,34.03204237422023,0.0
0.11,spa,181.83891001038276,0.0
0.12,fra,35.859975746549495,0.0
0.12,spa,167.605583595574,0.0
0.13,fra,37.71744281497571,0.0
0.13,spa,155.1409307995408,0.0
0.14,fra,39.790391345813056,0.0
0.14,spa,144.51935849561156,0.0
0.15,fra,42.04378585254979,0.0
0.15,spa,135.15962272077022,0.0
0.16,fra,44.42572583018813,0.0
0.16,spa,127.36292054254454,0.0
0.17,fra,46.91174319549169,0.035256410256410256
0.17,spa,120.86473313896055,0.11217948717948718
0.18,fra,49.66754187636883,0.3782051282051282
0.18,spa,115.55491202793613,0.5128205128205128
0.19,fra,52.41974597344926,0.6025641025641025
0.19,spa,111.12091944760152,0.6858974358974359
0.2,fra,55.174369439942495,0.8301282051282052
0.2,spa,107.1840226874959,0.8589743589743589
0.21,fra,58.004143640563825,0.9423076923076923
0.21,spa,103.47404935238164,0.9294871794871795
0.22,fra,61.098470876576286,0.9967948717948718
0.22,spa,99.99232961102966,0.9903846153846154
0.23,fra,64.17085215609416,0.9967948717948718
0.23,spa,97.08716732127593,0.9935897435897436
0.24,fra,67.51928839135752,1.0
0.24,spa,94.5237844393569,0.9967948717948718
0.25,fra,70.83063298362062,1.0
0.25,spa,92.18962341803756,1.0
0.26,fra,74.11661593503645,1.0
0.26,spa,90.14023418699054,1.0
0.27,fra,77.87154244894904,1.0
0.27,spa,88.31490303809755,1.0
0.28,fra,81.4305662706392,1.0
0.28,spa,86.63903870524874,1.0
0.29,fra,85.12294006605859,1.0
0.29,spa,85.15968174485616,1.0
0.3,fra,88.70001068392374,1.0
0.3,spa,83.83284716085815,1.0
0.31,fra,92.55560693065425,1.0
0.31,spa,82.42435552502396,1.0
0.32,fra,96.294612897539,1.0
0.32,spa,81.13936501592127,1.0
0.33,fra,100.12258093011121,1.0
0.33,spa,79.93083432331579,1.0
0.34,fra,104.05210037990535,1.0
0.34,spa,78.71057303991694,1.0
0.35,fra,107.83163540101857,1.0
0.35,spa,77.70058877839551,1.0
0.36,fra,111.8126841691364,1.0
0.36,spa,76.94541360667013,1.0
0.37,fra,115.95198839829166,1.0
0.37,spa,76.13271340522972,1.0
0.38,fra,120.03915185376493,1.0
0.38,spa,75.34878642182716,1.0
0.39,fra,124.22126861416938,1.0
0.39,spa,74.53869582012727,1.0
0.4,fra,128.1346550044757,1.0
0.4,spa,73.87435759690737,1.0
0.41,fra,132.5576608377004,1.0
0.41,spa,73.08461433070919,1.0
0.42,fra,136.63805702220705,1.0
0.42,spa,72.4846824664715,1.0
0.43,fra,140.88879160458546,1.0
0.43,spa,71.88624739579097,1.0
0.44,fra,144.86094585346547,1.0
0.44,spa,71.31852591071595,1.0
0.45,fra,149.16897835017662,1.0
0.45,spa,70.7785040731412,1.0
0.46,fra,153.27354154403685,1.0
0.46,spa,70.27972623189329,1.0
0.47,fra,157.38617032428772,1.0
0.47,spa,69.779771556611,1.0
0.48,fra,161.28235483588537,1.0
