weight,lang,perplexity,asr
0.01,fra,24.75170196163538,0.0
0.01,spa,522.4090934920858,0.0
0.02,fra,26.43156084228411,0.0
0.02,spa,377.8743486693383,0.0
0.03,fra,28.843511725582186,0.0
0.03,spa,281.825017531723,0.0
0.04,fra,31.96588459187646,0.0
0.04,spa,215.20941883571672,0.0
0.05,fra,35.86030918579381,0.0
0.05,spa,172.1237790053464,0.0
0.06,fra,40.6699074130406,0.022435897435897436
0.06,spa,141.94295654934572,0.02564102564102564
0.07,fra,46.0250458933583,0.9647435897435898
0.07,spa,122.74179391763003,0.9519230769230769
0.08,fra,52.425045326032325,0.9967948717948718
0.08,spa,108.63700801928384,1.0
0.09,fra,59.219289781076945,0.9967948717948718
0.09,spa,98.66089161018465,1.0
0.1,fra,66.34371386779027,1.0
0.1,spa,91.1865153549619,1.0
0.11,fra,73.7519078032007,1.0
0.11,spa,85.47831273093776,1.0
0.12,fra,81.27733559818923,1.0
0.12,spa,80.90354300295724,1.0
0.13,fra,88.85155774885517,1.0
0.13,spa,77.25087914289234,1.0
0.14,fra,96.55089384946906,1.0
0.14,spa,74.35215211787845,1.0
0.15,fra,104.71828321505589,1.0
0.15,spa,71.92969078666937,1.0
0.16,fra,113.174670361797,1.0
0.16,spa,69.9663526510077,1.0
0.17,fra,120.84807840853884,1.0
0.17,spa,68.14034927860604,1.0
0.18,fra,128.81858712305956,1.0
0.18,spa,66.39539418292581,1.0
0.19,fra,136.78597168471507,1.0
0.19,spa,64.76194698975821,1.0
0.2,fra,145.07170895237027,1.0
0.2,spa,63.451159107302644,1.0
0.21,fra,153.14963691472482,1.0
0.21,spa,62.25865665132507,1.0
0.22,fra,160.82112165927467,1.0
0.22,spa,61.20534042020492,1.0
0.23,fra,168.3542683685419,1.0
0.23,spa,60.34097238653977,1.0
0.24,fra,175.78236609338325,1.0
0.24,spa,59.453477197446475,1.0
0.25,fra,183.7926205360169,1.0
0.25,spa,58.68978111193061,1.0
0.26,fra,191.25438720525526,1.0
0.26,spa,58.026772731919465,1.0
0.27,fra,198.89765837261788,1.0
0.27,spa,57.42350204805163,1.0
0.28,fra,206.21157841839144,1.0
0.28,spa,56.79461901231813,1.0
0.29,fra,213.18476950940305,1.0
0.29,spa,56.23917031824465,1.0
0.3,fra,220.4749099228307,1.0
0.3,spa,55.820461902447846,1.0
0.31,fra,228.0752410387979,1.0
0.31,spa,55.43869760036674,1.0
0.32,fra,234.4780956983802,1.0
0.32,spa,55.04342637569276,1.0
0.33,fra,240.95129603584857,1.0
0.33,spa,54.68269714235023,1.0
0.34,fra,247.53213523231437,1.0
0.34,spa,54.32592507280756,1.0
0.35,fra,254.698756817853,1.0
0.35,spa,54.08455258936716,1.0
0.36,fra,261.2603515199996,1.0
0.36,spa,53.809025207554825,1.0
0.37,fra,268.28761953991864,1.0
0.37,spa,53.53060026832542,1.0
0.38,fra,274.1820822475834,1.0
0.38,spa,53.286383425591445,1.0
0.39,fra,280.1746531219207,1.0
0.39,spa,53.04307840315843,1.0
0.4,fra,285.19086694799114,1.0
0.4,spa,52.82854895336567,1.0
0.41,fra,291.1509768082753,1.0
0.41,spa,52.58976678691719,1.0
0.42,fra,296.46165845673534,1.0
0.42,spa,52.41428470128546,1.0
0.43,fra,301.57096325972526,1.0
0.43,spa,52.20771265853096,1.0
0.44,fra,307.1219358697147,1.0
0.44,spa,52.0334681978737,1.0
0.45,fra,311.9548325562015,1.0
0.45,spa,51.852041057242396,1.0
0.46,fra,316.81694492265325,1.0
0.46,spa,51.71210141047141,1.0
0.47,fra,320.96383372181555,1.0
0.47,spa,51.56137601165216,1.0
0.48,fra,324.77714155360076,1.0
0.48,spa,51.41077124220515,1.0
0.49,fra,329.40529577665137,1.0
0.49,spa,51.251587712258434,1.0
0.5,fra,332.75831279151987,1.0
0.5,spa,51.14886512448489,1.0
0.51,fra,336.90013415427876,1.0
0.51,spa,51.055854387380094,1.0
0.52,fra,340.0280552263561,1.0
0.52,spa,50.966402894352434,1.0
0.53,fra,343.69072016668326,1.0
0.53,spa,50.87772675940744,1.0
0.54,fra,346.36451815740855,1.0
0.54,spa,50.77466397628894,1.0
0.55,fra,350.02048992195125,1.0
0.55,spa,50.733400577038346,1.0
0.56,fra,353.4131023329227,1.0
0.56,spa,50.6659268123868,1.0
0.57,fra,357.33817895275325,1.0
0.57,spa,50.60322369161869,1.0
0.58,fra,360.4155156457269,1.0
0.58,spa,50.53135680585276,1.0
0.59,fra,362.9467447991149,1.0
0.59,spa,50.45532133743838,1.0
0.6,fra,365.89804069471165,1.0
0.6,spa,50.38397682655606,1.0
0.61,fra,368.3469129201788,1.0
0.61,spa,50.34688394834915,1.0
0.62,fra,370.85974171952546,1.0
0.62,spa,50.286961491778904,1.0
0.63,fra,373.5450012785688,1.0
0.63,spa,50.24907744664976,1.0
0.64,fra,375.8362121052036,1.0
0.64,spa,50.209534018476035,1.0
0.65,fra,377.54205440221506,1.0
0.65,spa,50.16715103939941,1.0
0.66,fra,379.58238261772493,1.0
0.66,spa,50.122330106083396,1.0
0.67,fra,381.6235466742878,1.0
0.67,spa,50.0948643663178,1.0
0.68,fra,383.36644172446677,1.0
0.68,spa,50.05040633900182,1.0
0.69,fra,385.53640337107674,1.0
0.69,spa,50.0049505328889,1.0
0.7,fra,387.75876835407,1.0
0.7,spa,49.97683418463049,1.0
0.71,fra,389.22388593480986,1.0
0.71,spa,49.962621126947624,1.0
0.72,fra,390.57365086917576,1.0
0.72,spa,49.91845898443337,1.0
0.73,fra,392.2412554604701,1.0
0.73,spa,49.90638043558273,1.0
0.74,fra,394.0208052970794,1.0
0.74,spa,49.872861418724575,1.0
0.75,fra,395.8612783847669,1.0
0.75,spa,49.848004335645506,1.0
0.76,fra,396.98941066105147,1.0
0.76,spa,49.843108083694794,1.0
0.77,fra,398.4403847952259,1.0
0.77,spa,49.83780831421319,1.0
0.78,fra,399.65647048061777,1.0
0.78,spa,49.845211511649204,1.0
0.79,fra,400.95885427118685,1.0
0.79,spa,49.848218260531105,1.0
0.8,fra,402.17687338637245,1.0
0.8,spa,49.83665574837465,1.0
0.81,fra,403.22435617018226,1.0
0.81,spa,49.84239507741419,1.0
0.82,fra,404.12037805958295,1.0
0.82,spa,49.8294439055535,1.0
0.83,fra,404.8477020227514,1.0
0.83,spa,49.844997599667145,1.0
0.84,fra,405.9257547589621,1.0
0.84,spa,49.86350438122154,1.0
0.85,fra,407.11789888740503,1.0
0.85,spa,49.86148339658143,1.0
0.86,fra,408.1907075350151,1.0
0.86,spa,49.88424203724831,1.0
0.87,fra,408.9540218103652,1.0
0.87,spa,49.90817715777966,1.0
0.88,fra,409.7494375807317,1.0
0.88,spa,49.94294634951882,1.0
0.89,fra,410.0654949481098,1.0
0.89,spa,49.97036453807761,1.0
0.9,fra,410.7905904598827,1.0
0.9,spa,49.99693951723887,1.0
0.91,fra,411.6810462406254,1.0
0.91,spa,50.02845453233139,1.0
0.92,fra,412.16129142252595,1.0
0.92,spa,50.06510988875713,1.0
0.93,fra,412.7987499763242,1.0
0.93,spa,50.096202061372715,1.0
0.94,fra,413.42260617216596,1.0
0.94,spa,50.13556060682618,1.0
0.95,fra,414.26503373932826,1.0
0.95,spa,50.18992953591922,1.0
0.96,fra,414.8824012360335,1.0
0.96,spa,50.220117396734075,1.0
0.97,fra,415.14322490051757,1.0
0.97,spa,50.28292124452169,1.0
0.98,fra,415.59659290965214,1.0
0.98,spa,50.329133705571415,1.0
0.99,fra,415.26795573544666,1.0
0.99,spa,50.37690197486237,1.0
